IntegralExpB0	IntegralExpB0AtOverQtt	IntegralExpB0Test	ax	ay	Gx	Gy	mu	T
1.0000872986594618	1.6417826121593246	0.8457357343797488	0.5	0.5	0.4	0.4	3.365029087213313	0.003999999999999995
1.000015245587649	1.6676206976260175	0.9228008644282113	0.5	0.5	0.6	0.6	3.365029087213313	0.003999999999999995
1.0000000049132975	1.679359671216783	0.999703249342658	0.5	0.5	1.0	1.0	3.365029087213313	0.003999999999999995
1.000014335248902	1.6661797136515977	0.7913744396403205	0.5	0.5	0.1	0.1	3.340716447134716	0.004999999999999994
1.0000575314247495	1.6339428513587118	0.8165700971452033	0.5	0.5	0.2	0.2	3.340716447134716	0.004999999999999994
1.0000985747145095	1.6270748000999347	0.8706888581189742	0.5	0.5	0.4	0.4	3.340716447134716	0.004999999999999994
1.0000202623202767	1.6529916939544291	0.9353755552092291	0.5	0.5	0.6	0.6	3.340716447134716	0.004999999999999994
1.0000000157496496	1.6666372422132387	0.9996679948942735	0.5	0.5	1.0	1.0	3.340716447134716	0.004999999999999994
1.0000142916624453	1.6551227856142008	0.7986288037911481	0.5	0.5	0.1	0.1	3.3165857883409826	0.0059999999999999915
1.0000591672347097	1.6215792235787496	0.8297187787624974	0.5	0.5	0.2	0.2	3.3165857883409826	0.0059999999999999915
1.0001081995313623	1.6128315204918753	0.8879210704166546	0.5	0.5	0.4	0.4	3.3165857883409826	0.0059999999999999915
1.0000255235143147	1.6386762510232542	0.9439662480377012	0.5	0.5	0.6	0.6	3.3165857883409826	0.0059999999999999915
1.0000000322920608	1.6540512721099145	0.9996322068765796	0.5	0.5	1.0	1.0	3.3165857883409826	0.0059999999999999915
1.0000140383549194	1.637300315335948	0.8073950811257352	0.5	0.5	0.1	0.1	3.280730662270309	0.0074999999999999945
1.000060557062379	1.6029807840519656	0.8442057630117227	0.5	0.5	0.2	0.2	3.280730662270309	0.0074999999999999945
1.0001201027274746	1.5921284186162867	0.9057348663726921	0.5	0.5	0.4	0.4	3.280730662270309	0.0074999999999999945
1.0000336695588732	1.617709027959198	0.9527914912275132	0.5	0.5	0.6	0.6	3.280730662270309	0.0074999999999999945
1.000000070495827	1.6354130292111608	0.9995774722229038	0.5	0.5	1.0	1.0	3.280730662270309	0.0074999999999999945
1.0000132955063237	1.605221969299808	0.8192164108081011	0.5	0.5	0.1	0.1	3.221879386647624	0.009999999999999997
1.0000609212092688	1.5718353900810893	0.8610168655359004	0.5	0.5	0.2	0.2	3.221879386647624	0.009999999999999997
1.0001346248655836	1.558969256414651	0.9242934878044854	0.5	0.5	0.4	0.4	3.221879386647624	0.009999999999999997
1.0000473877423854	1.5839229153809526	0.961961570402556	0.5	0.5	0.6	0.6	3.221879386647624	0.009999999999999997
1.0000001802007596	1.604953211028471	0.9994835457903904	0.5	0.5	1.0	1.0	3.221879386647624	0.009999999999999997
1.0000123254199444	1.5712782173068465	0.8294880408183327	0.5	0.5	0.1	0.1	3.1641587252811654	0.012499999999999997
1.0000596989650015	1.5405850415185107	0.8732535463246905	0.5	0.5	0.2	0.2	3.1641587252811654	0.012499999999999997
1.000144073296157	1.5271181607172537	0.9359470669994503	0.5	0.5	0.4	0.4	3.1641587252811654	0.012499999999999997
1.0000606885745247	1.55139093268463	0.9677217615161086	0.5	0.5	0.6	0.6	3.1641587252811654	0.012499999999999997
1.000000363806536	1.5752066510374592	0.9993867216396167	0.5	0.5	1.0	1.0	3.1641587252811654	0.012499999999999997
1.0000112504640888	1.5363655097374835	0.8391520936320863	0.5	0.5	0.10000000000000002	0.10000000000000002	3.1075637029740606	0.015000000000000005
1.0000574861221334	1.509352264835484	0.883178097854231	0.5	0.5	0.20000000000000004	0.20000000000000004	3.1075637029740606	0.015000000000000005
1.0001496811226094	1.4963296761642777	0.9440681654655111	0.5	0.5	0.4000000000000001	0.4000000000000001	3.1075637029740606	0.015000000000000005
1.000073122164996	1.519965205227437	0.9717327067315048	0.5	0.5	0.6	0.6	3.1075637029740606	0.015000000000000005
1.000000638863545	1.5461396957969182	0.9992877613552026	0.5	0.5	1.0	1.0	3.1075637029740606	0.015000000000000005
1.0000101482686474	1.5011025160279152	0.8486394699156216	0.5	0.5	0.1	0.1	3.052088288289314	0.0175
1.0000546580579894	1.478259106796715	0.8918093513461209	0.5	0.5	0.2	0.2	3.052088288289314	0.0175
1.0001523189418933	1.466456295382436	0.9501483288753899	0.5	0.5	0.4	0.4	3.052088288289314	0.0175
1.0000844086710279	1.4895422908492364	0.9747227173172102	0.5	0.5	0.6	0.6	3.052088288289314	0.0175
1.0000010206617886	1.5177272253643581	0.9991875305725848	0.5	0.5	1.0	1.0	3.052088288289314	0.0175
1.0000051351545431	1.4701880256858328	0.853555025616537	0.5	0.5	0.08	0.08	2.997725422294234	0.019999999999999993
1.0000090697715212	1.465923938983341	0.8581827947745705	0.5	0.5	0.1	0.1	2.997725422294234	0.019999999999999993
1.0000263017791973	1.4559175032251297	0.877414059718425	0.5	0.5	0.15	0.15	2.997725422294234	0.019999999999999993
1.000051467645648	1.447417026492869	0.8996650618815388	0.5	0.5	0.2	0.2	2.997725422294234	0.019999999999999993
1.0000804178631415	1.4413816462792637	0.9192490476713229	0.5	0.5	0.25	0.25	2.997725422294234	0.019999999999999993
1.0001094913209563	1.4378112557435492	0.9346814385080375	0.5	0.5	0.3	0.3	2.997725422294234	0.019999999999999993
1.0001526391658397	1.4374012986876241	0.9549472126691438	0.5	0.5	0.4	0.4	2.997725422294234	0.019999999999999993
1.0001570081809301	1.4405459704217005	0.9615691648959245	0.5	0.5	0.45	0.45	2.997725422294234	0.019999999999999993
1.0001462291791028	1.4458005939950942	0.9670389481886071	0.5	0.5	0.5	0.5	2.997725422294234	0.019999999999999993
1.000094384577679	1.460043872539371	0.9770629125142114	0.5	0.5	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000436905912513	1.4732813121376762	0.9866110600404105	0.5	0.5	0.7	0.7	2.997725422294234	0.019999999999999993
1.0000161370850902	1.4819967054653014	0.993644573191638	0.5	0.5	0.8	0.8	2.997725422294234	0.019999999999999993
1.0000015215611662	1.489948945120533	0.9990869313513803	0.5	0.5	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000031984079718	1.2116803676029555	0.9411395111374088	0.5	0.5	0.1	0.1	2.601717865394446	0.039999999999999994
1.000038364512273	1.6788602535478563	0.3549318826740059	0.6	0.6	0.2	0.2	3.4440537714234423	0.0008000000000000014
1.0000504527413523	1.6770815007871	0.5068282819934468	0.6	0.6	0.2	0.2	3.4390600442094232	0.000999999999999994
1.0000526225316413	1.6654554622913709	0.6305295568147714	0.6	0.6	0.2	0.2	3.4266076330964865	0.0014999999999999907
1.0000568474508527	1.6576449336703172	0.678968068996778	0.6	0.6	0.2	0.2	3.414200799486534	0.0019999999999999944
1.0000680426577342	1.6302762891477354	0.7562361260887056	0.6	0.6	0.2	0.2	3.365029087213313	0.003999999999999995
1.0000735975794774	1.6037064146249853	0.787596582088644	0.6	0.6	0.2	0.2	3.3165857883409826	0.0059999999999999915
1.0000760820220322	1.5770419338963364	0.8062246563633606	0.6	0.6	0.2	0.2	3.268869755322983	0.007999999999999998
1.000076610681115	1.5502119076979666	0.8193836717352494	0.6	0.6	0.2	0.2	3.221879386647624	0.009999999999999997
1.000072940454556	1.4827934246958159	0.842535211329471	0.6	0.6	0.20000000000000004	0.20000000000000004	3.1075637029740606	0.015000000000000005
1.0000133444236914	1.4110647776992085	0.8051355708605303	0.6	0.6	0.1	0.1	2.997725422294234	0.019999999999999993
1.0000656876650773	1.415879910379779	0.8606233139674557	0.6	0.6	0.2	0.2	2.997725422294234	0.019999999999999993
1.0002012444236867	1.4153858313467733	0.9415878028681385	0.6	0.6	0.4	0.4	2.997725422294234	0.019999999999999993
1.0001454263238088	1.4433805315471249	0.9700896276163881	0.6	0.6	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000024462905017	1.4859910738032407	0.9986303575053344	0.6	0.6	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000103231637332	1.3338628587646155	0.8262922322061788	0.6	0.6	0.1	0.1	2.892304166482577	0.025000000000000005
1.000007788808798	1.261890647766277	0.8514210034655586	0.6	0.6	0.1	0.1	2.7912242752478287	0.02999999999999999
1.000048729680793	1.287813541057555	0.8937940253620607	0.6	0.6	0.2	0.2	2.7912242752478287	0.02999999999999999
1.0000059135856636	1.1963132373750454	0.8814287118496285	0.6	0.6	0.1	0.1	2.6943961643357053	0.035
1.0000045553580361	1.1374972487264596	0.9131690677244546	0.6	0.6	0.1	0.1	2.601717865394446	0.039999999999999994
1.0000338606993844	1.171969952615457	0.9260795218505019	0.6	0.6	0.2	0.2	2.601717865394446	0.039999999999999994
1.0000227847606278	1.0707778854988423	0.9544123405484952	0.6	0.6	0.2	0.2	2.4283509581069276	0.049999999999999996
1.0000151447379098	0.9841508147075477	0.9746499118566982	0.6	0.6	0.2	0.2	2.2701245741966263	0.059999999999999984
1.0000100660607634	0.9105280730599408	0.9865190595737167	0.6	0.6	0.2	0.2	2.1259504410758425	0.07000000000000002
1.0000067339107659	0.8478025340784927	0.9927483763074032	0.6	0.6	0.2	0.2	1.994700908962646	0.08000000000000002
1.0000045464617724	0.7939260760738176	0.9959360493047917	0.6	0.6	0.2	0.2	1.8752507613188503	0.09
1.0000031005818908	0.7471666069430266	0.9976061773322124	0.6	0.6	0.2	0.2	1.7665093782759966	0.1
1.0000182010203027	1.3227472290578666	0.7671275172224314	0.7	0.7	0.1	0.1	2.997725422294234	0.019999999999999993
1.0000772798790416	1.3750572453839789	0.8280734952032981	0.7	0.7	0.2	0.2	2.997725422294234	0.019999999999999993
1.000248721274831	1.391708075229857	0.9289131851605082	0.7	0.7	0.4	0.4	2.997725422294234	0.019999999999999993
1.000210708362388	1.4243533646944622	0.9635776597963599	0.7	0.7	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000037911871549	1.4812821080481786	0.9980456605663844	0.7	0.7	1.0	1.0	2.997725422294234	0.019999999999999993
1.00000709615578	1.0394230852067885	0.912839745810103	0.7	0.7	0.1	0.1	2.601717865394446	0.039999999999999994
1.000023217765867	1.1860974714092087	0.7766543240405459	0.8	0.8	0.1	0.1	2.997725422294234	0.019999999999999993
1.0000851796326464	1.3237872089489169	0.8036219084528308	0.8	0.8	0.2	0.2	2.997725422294234	0.019999999999999993
1.0002935350337199	1.366586906375955	0.9173315246191729	0.8	0.8	0.4	0.4	2.997725422294234	0.019999999999999993
1.0002899042638302	1.403505115923272	0.9578030502444893	0.8	0.8	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000057477164495	1.4758023383044798	0.9973087596552583	0.8	0.8	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000131931349991	0.9377265395108474	0.9035996055149795	0.8	0.8	0.1	0.1	2.601717865394446	0.039999999999999994
1.0000892392156882	1.2597260865202147	0.788939593326119	0.9	0.9	0.2	0.2	2.997725422294234	0.019999999999999993
1.0003349769281793	1.3400362886888486	0.9070713048696549	0.9	0.9	0.4	0.4	2.997725422294234	0.019999999999999993
1.0003810796743153	1.381437520044725	0.9528537564632904	0.9	0.9	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000086032915168	1.4695253542871833	0.9963915765077653	0.9	0.9	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000236393889428	0.8512364376714064	0.9008520079368445	0.9	0.9	0.1	0.1	2.601717865394446	0.039999999999999994
1.000060503545546	1.644786234723092	0.3242993056566612	1.0	1.0	0.2	0.2	3.4440537714234423	0.0008000000000000014
1.0000765369393116	1.6246426329131984	0.45361725469359415	1.0	1.0	0.2	0.2	3.4390600442094232	0.000999999999999994
1.0000720419263451	1.6031131582016331	0.546334023122624	1.0	1.0	0.2	0.2	3.4266076330964865	0.0014999999999999907
1.0000756461699019	1.588947411430882	0.5859272722771868	1.0	1.0	0.2	0.2	3.414200799486534	0.0019999999999999944
1.0000877522704954	1.5408531171631084	0.6540739874727086	1.0	1.0	0.2	0.2	3.365029087213313	0.003999999999999995
1.0000945043482592	1.494804652920424	0.684354770385375	1.0	1.0	0.2	0.2	3.3165857883409826	0.0059999999999999915
1.0000979622531223	1.448721717018903	0.7040449951770628	1.0	1.0	0.2	0.2	3.268869755322983	0.007999999999999998
1.0000992582375636	1.4025023022229737	0.7195242808540525	1.0	1.0	0.2	0.2	3.221879386647624	0.009999999999999997
1.000097126860875	1.2879801876962067	0.7531757941067188	1.0	1.0	0.20000000000000004	0.20000000000000004	3.1075637029740606	0.015000000000000005
1.0001166115325872	0.9435353576104246	0.7798919493277071	1.0	1.0	0.1	0.1	2.997725422294234	0.019999999999999993
1.0000918844488287	1.178814364808277	0.7899136037246682	1.0	1.0	0.2	0.2	2.997725422294234	0.019999999999999993
1.0003728855403724	1.3118984217232148	0.8982652786073916	1.0	1.0	0.4	0.4	2.997725422294234	0.019999999999999993
1.0004810433394602	1.3586984328610439	0.9486819495080206	1.0	1.0	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000127887114372	1.4624159019997633	0.9952630930345104	1.0	1.0	1.0	1.0	2.997725422294234	0.019999999999999993
1.000087941331282	0.893980060297354	0.81406648319297	1.0	1.0	0.1	0.1	2.892304166482577	0.025000000000000005
1.0000654299332121	0.8511964972858783	0.8462850631203017	1.0	1.0	0.1	0.1	2.7912242752478287	0.02999999999999999
1.0000818650576933	0.9934015728414818	0.8734381074096506	1.0	1.0	0.2	0.2	2.7912242752478287	0.02999999999999999
1.0000486424521924	0.8137387880274682	0.8762066867689304	1.0	1.0	0.1	0.1	2.6943961643357053	0.035
1.0000362853002087	0.780597472341694	0.9032679577596887	1.0	1.0	0.1	0.1	2.601717865394446	0.039999999999999994
1.0000732751163868	0.8635915301251555	0.9157274451478976	1.0	1.0	0.2	0.2	2.601717865394446	0.039999999999999994
1.000062032636335	0.7770043083325162	0.9460754991213232	1.0	1.0	0.2	0.2	2.4283509581069276	0.049999999999999996
1.000048589169739	0.7149020507488211	0.9675208909829967	1.0	1.0	0.2	0.2	2.2701245741966263	0.059999999999999984
1.0000359052759138	0.6667640219250626	0.9809071826126056	1.0	1.0	0.2	0.2	2.1259504410758425	0.07000000000000002
1.0000256278454827	0.6275674916521333	0.9887189084923256	1.0	1.0	0.2	0.2	1.994700908962646	0.08000000000000002
1.0000179673724556	0.5946362176233179	0.9931846529769446	1.0	1.0	0.2	0.2	1.8752507613188503	0.09
1.0000125059782623	0.5663436255584038	0.9957565627641068	1.0	1.0	0.2	0.2	1.7665093782759966	0.1
1.0001037743187713	1.0758942436575047	0.8235559191825229	1.1	1.1	0.2	0.2	2.997725422294234	0.019999999999999993
1.000407423697026	1.281854947239672	0.891021037362966	1.1	1.1	0.4	0.4	2.997725422294234	0.019999999999999993
1.000586129563901	1.3356903312144677	0.9451743227553244	1.1	1.1	0.6	0.6	2.997725422294234	0.019999999999999993
1.000018947320103	1.4544272225174386	0.9938916863425541	1.1	1.1	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000497334865175	0.7217804980196239	0.9072699379489174	1.1	1.1	0.1	0.1	2.601717865394446	0.039999999999999994
1.0001598366679696	0.9527599545410453	0.8262856128917313	1.2	1.2	0.2	0.2	2.997725422294234	0.019999999999999993
1.0004389861644052	1.2494153489375759	0.88548217352767	1.2	1.2	0.4	0.4	2.997725422294234	0.019999999999999993
1.000693038329343	1.3126326600481242	0.9422092774121028	1.2	1.2	0.6	0.6	2.997725422294234	0.019999999999999993
1.000028032321298	1.4454980834467266	0.9922493770014593	1.2	1.2	1.0	1.0	2.997725422294234	0.019999999999999993
1.000063694381406	0.6719561640944756	0.911615039380082	1.2	1.2	0.1	0.1	2.601717865394446	0.039999999999999994
1.0003391257890462	0.8424914366261576	0.8185438992486921	1.3	1.3	0.2	0.2	2.997725422294234	0.019999999999999993
1.0004682670317944	1.2138841674696637	0.8818899817917637	1.3	1.3	0.4	0.4	2.997725422294234	0.019999999999999993
1.0007994020491147	1.2895741830934337	0.9396883009996793	1.3	1.3	0.6	0.6	2.997725422294234	0.019999999999999993
1.0000414361526289	1.4355501400785584	0.9903185832970381	1.3	1.3	1.0	1.0	2.997725422294234	0.019999999999999993
1.0000781027167422	0.6291569448772145	0.9159928537100839	1.3	1.3	0.1	0.1	2.601717865394446	0.039999999999999994
1.0001403665559399	1.4484657630244975	0.5478303553711265	1.4	1.4	0.2	0.2	3.414200799486534	0.0019999999999999944
1.000161183388251	1.3810483430337042	0.6008592900406916	1.4	1.4	0.2	0.2	3.389523837794453	0.0030000000000000096
1.0001865513918164	1.3155389487708355	0.6460989164131564	1.4	1.4	0.2	0.2	3.365029087213313	0.003999999999999995
1.0002165384094677	1.251069943374539	0.6981271389931166	1.4	1.4	0.2	0.2	3.340716447134716	0.004999999999999994
1.0002512054856767	1.1880872475501707	0.7386977065332728	1.4	1.4	0.2	0.2	3.3165857883409826	0.0059999999999999915
1.0002902203953348	1.1275377582148698	0.7438591242404423	1.4	1.4	0.2	0.2	3.292636953106783	0.007000000000000009
1.0003329372118108	1.0707007517606906	0.7429273616377993	1.4	1.4	0.2	0.2	3.268869755322983	0.007999999999999998
1.0003784867971601	1.0190116898022026	0.7435455257887364	1.4	1.4	0.2	0.2	3.2452839806424563	0.009000000000000001
1.0004257570489647	0.9737223948030277	0.7466469075545804	1.4	1.4	0.2	0.2	3.221879386647624	0.009999999999999997
1.0004732458621044	0.9354644540594045	0.7518550030461618	1.4	1.4	0.2	0.2	3.1986557030393925	0.011000000000000001
1.000540545377155	0.8905075528745869	0.762773141786726	1.4	1.4	0.2	0.2	3.1641587252811654	0.012499999999999997
1.0006264333425299	0.8392582266050002	0.7844394448316836	1.4	1.4	0.20000000000000004	0.20000000000000004	3.1075637029740606	0.015000000000000005
1.0004016556326345	0.7130753925451624	0.8234015643181859	1.4	1.4	0.1	0.1	2.997725422294234	0.019999999999999993
1.0006742272103726	0.7743389867068591	0.8260510455433986	1.4	1.4	0.2	0.2	2.997725422294234	0.019999999999999993
1.0004965243232455	1.1743088501548584	0.880656933584581	1.4	1.4	0.4	0.4	2.997725422294234	0.019999999999999993
1.0009039743055907	1.2664301315257405	0.9375458934344264	1.4	1.4	0.6	0.6	2.997725422294234	0.019999999999999993
1.000061146897394	1.4244870040878124	0.9881015272549464	1.4	1.4	1.0	1.0	2.997725422294234	0.019999999999999993
1.0002616607794101	0.6767349114854004	0.8522822649308743	1.4	1.4	0.1	0.1	2.892304166482577	0.025000000000000005
1.0001795297476044	0.6448879388001169	0.8776489670815737	1.4	1.4	0.1	0.1	2.7912242752478287	0.02999999999999999
1.0005320617373046	0.6865488655119317	0.8864050596739088	1.4	1.4	0.2	0.2	2.7912242752478287	0.02999999999999999
1.0001275820323596	0.6168206066817198	0.9002180266032128	1.4	1.4	0.1	0.1	2.6943961643357053	0.035
1.0000929140822419	0.5919518779440747	0.9201484105780765	1.4	1.4	0.1	0.1	2.601717865394446	0.039999999999999994
1.0003656505185627	0.622622639082705	0.9258256079636707	1.4	1.4	0.2	0.2	2.601717865394446	0.039999999999999994
1.0002449063347536	0.5733727261401981	0.9521104596206252	1.4	1.4	0.2	0.2	2.4283509581069276	0.049999999999999996
1.0001637681458904	0.5343542561114059	0.9693537427287122	1.4	1.4	0.2	0.2	2.2701245741966263	0.059999999999999984
1.000109982287301	0.5027660045988197	0.980395695009517	1.4	1.4	0.2	0.2	2.1259504410758425	0.07000000000000002
1.000074305779775	0.4767047900321006	0.9873521148758326	1.4	1.4	0.2	0.2	1.994700908962646	0.08000000000000002
1.0000505435472336	0.4548278639679954	0.9917151344527232	1.4	1.4	0.2	0.2	1.8752507613188503	0.09
1.000034635027999	0.4361647852738833	0.9944674235290375	1.4	1.4	0.2	0.2	1.7665093782759966	0.1
1.001076211734436	0.7254085624060742	0.8374354343306543	1.5	1.5	0.2	0.2	2.997725422294234	0.019999999999999993
1.0005261449693867	1.129413561228714	0.8824547897856668	1.5	1.5	0.4	0.4	2.997725422294234	0.019999999999999993
1.0010065327525424	1.2430203110067148	0.9357482825335415	1.5	1.5	0.6	0.6	2.997725422294234	0.019999999999999993
1.000089906623044	1.4121974473104943	0.9856312878529022	1.5	1.5	1.0	1.0	2.997725422294234	0.019999999999999993
1.0001080942465572	0.5592771052825627	0.9240999283002908	1.5	1.5	0.1	0.1	2.601717865394446	0.039999999999999994
1.0014842735012832	0.6835652186870439	0.8481600528536188	1.6	1.6	0.2	0.2	2.997725422294234	0.019999999999999993
1.0005617548879011	1.0775391016083302	0.8882597147471996	1.6	1.6	0.4	0.4	2.997725422294234	0.019999999999999993
1.0011076559879029	1.2190958407238353	0.934289081782001	1.6	1.6	0.6	0.6	2.997725422294234	0.019999999999999993
1.000131312232707	1.3985661849555064	0.9829815281646181	1.6	1.6	1.0	1.0	2.997725422294234	0.019999999999999993
1.0001236169216274	0.5303259240564839	0.92773023258137	1.6	1.6	0.1	0.1	2.601717865394446	0.039999999999999994
1.0018820809040434	0.6466451308458963	0.8578222880274972	1.7	1.7	0.2	0.2	2.997725422294234	0.019999999999999993
1.000612401126385	1.0166534082787189	0.8989613440486774	1.7	1.7	0.4	0.4	2.997725422294234	0.019999999999999993
1.0012085052088588	1.1943520055350016	0.9331860726834671	1.7	1.7	0.6	0.6	2.997725422294234	0.019999999999999993
1.0001897575573178	1.3834956703323078	0.9802697182309926	1.7	1.7	1.0	1.0	2.997725422294234	0.019999999999999993
1.0001394611793026	0.5044753604396822	0.9311984497983555	1.7	1.7	0.1	0.1	2.601717865394446	0.039999999999999994
1.005263956251871	0.7920305484382529	0.5814285835224879	1.8	1.8	0.2	0.2	3.365029087213313	0.003999999999999995
1.0057923913917306	0.7511117994030514	0.6703590886686894	1.8	1.8	0.2	0.2	3.3165857883409826	0.0059999999999999915
1.0053813171561645	0.7239407876858351	0.7258042747857111	1.8	1.8	0.2	0.2	3.268869755322983	0.007999999999999998
1.0047217385515155	0.7012795635754059	0.7644277032268102	1.8	1.8	0.2	0.2	3.221879386647624	0.009999999999999997
1.003243122229205	0.6536692678834947	0.8271009034444071	1.8	1.8	0.20000000000000004	0.20000000000000004	3.1075637029740606	0.015000000000000005
1.0006824911451766	0.5803743120809167	0.8556626015956191	1.8	1.8	0.1	0.1	2.997725422294234	0.019999999999999993
1.002267612579977	0.6138089918150674	0.8665564485780133	1.8	1.8	0.2	0.2	2.997725422294234	0.019999999999999993
1.0006958971011852	0.9446152158766484	0.9127676694559921	1.8	1.8	0.4	0.4	2.997725422294234	0.019999999999999993
1.0013106837824315	1.1684294138209323	0.9324804467487168	1.8	1.8	0.6	0.6	2.997725422294234	0.019999999999999993
1.0002700937186852	1.3669396201302546	0.9776479837952001	1.8	1.8	1.0	1.0	2.997725422294234	0.019999999999999993
1.000438958727347	0.5507801319116424	0.8801372854791399	1.8	1.8	0.1	0.1	2.892304166482577	0.025000000000000005
1.0002996167931246	0.5247139930561731	0.9008944604282175	1.8	1.8	0.1	0.1	2.7912242752478287	0.02999999999999999
1.001221838651034	0.5496383249274245	0.9152863818352883	1.8	1.8	0.2	0.2	2.7912242752478287	0.02999999999999999
1.0002129080374664	0.5016758792337283	0.9188557419522795	1.8	1.8	0.1	0.1	2.6943961643357053	0.035
1.0001556097152007	0.4812363703107846	0.9344016804471194	1.8	1.8	0.1	0.1	2.601717865394446	0.039999999999999994
1.00072389739354	0.5004168502768828	0.9443088399257916	1.8	1.8	0.2	0.2	2.601717865394446	0.039999999999999994
1.0004543524467708	0.46183506689741427	0.9628728980968265	1.8	1.8	0.2	0.2	2.4283509581069276	0.049999999999999996
1.0002954907209023	0.4310569539027148	0.9750278116766975	1.8	1.8	0.2	0.2	2.2701245741966263	0.059999999999999984
1.0001966746330055	0.4061146789526926	0.9830449986833353	1.8	1.8	0.2	0.2	2.1259504410758425	0.07000000000000002
1.0001330567566922	0.38560262971348225	0.9883552519804212	1.8	1.8	0.2	0.2	1.994700908962646	0.08000000000000002
1.000091157496029	0.3684958239832752	0.9918931362782986	1.8	1.8	0.2	0.2	1.8752507613188503	0.09
1.0000631180510844	0.35403472548566256	0.9942706685526806	1.8	1.8	0.2	0.2	1.7665093782759966	0.1
1.002641853266437	0.5843945757412645	0.8744781882233988	1.9	1.9	0.2	0.2	2.997725422294234	0.019999999999999993
1.0008474534237062	0.8601592625158657	0.9190356701086949	1.9	1.9	0.4	0.4	2.997725422294234	0.019999999999999993
1.001416203000438	1.1409067781518043	0.9322383338580789	1.9	1.9	0.6	0.6	2.997725422294234	0.019999999999999993
1.0003769330632692	1.3489423316165978	0.9752789014365317	1.9	1.9	1.0	1.0	2.997725422294234	0.019999999999999993
1.0001720478020608	0.4602193887598158	0.9373401203920282	1.9	1.9	0.1	0.1	2.601717865394446	0.039999999999999994
1.000000676238251	1.7290787480171679	0.6615637060743516	2.0	2.0	1.0	1.0	3.4615892527297643	9.999999999999258e-05
1.0000008585198665	1.7261495669065663	0.6959427401921725	2.0	2.0	1.0	1.0	3.4590787137500962	0.0001999999999999987
1.0000010545617903	1.7232481367319223	0.727511289294777	2.0	2.0	1.0	1.0	3.456569998194432	0.0003000000000000091
1.000001265124704	1.7203718950632565	0.7549476197484871	2.0	2.0	1.0	1.0	3.4540631060555733	0.0003999999999999987
1.0000014931198216	1.7175225984644629	0.778173948720022	2.0	2.0	1.0	1.0	3.451558037323441	0.0005000000000000066
1.0000017416781328	1.7147018987621607	0.7976372869516842	2.0	2.0	1.0	1.0	3.4490547919850796	0.0006000000000000095
1.0001229488018843	1.5283929146677504	0.42705463456459775	2.0	2.0	0.4	0.4	3.4440537714234423	0.0008000000000000014
1.0006785320081275	1.66227964982371	0.26957214652558015	2.0	2.0	0.6	0.6	3.4440537714234423	0.0008000000000000014
1.0000023107287765	1.7091473993597728	0.8276247234530238	2.0	2.0	1.0	1.0	3.4440537714234423	0.0008000000000000014
1.0517701849376717	0.6591404473668184	0.41371995903392916	2.0	2.0	0.1	0.1	3.4390600442094232	0.000999999999999994
1.0085948054606817	1.0555583932850743	0.269152173468286	2.0	2.0	0.2	0.2	3.4390600442094232	0.000999999999999994
1.0012322399227873	1.5528039308020816	0.3722505872403299	2.0	2.0	0.4	0.4	3.4390600442094232	0.000999999999999994
1.0006421850325573	1.6089906196093298	0.409875733407532	2.0	2.0	0.6	0.6	3.4390600442094232	0.000999999999999994
1.0000029877740895	1.7037030759603156	0.8490978609885684	2.0	2.0	1.0	1.0	3.4390600442094232	0.000999999999999994
1.0388414571299676	0.6612683588653178	0.5077557225864512	2.0	2.0	0.1	0.1	3.434073610135725	0.0011999999999999962
1.0079730574143209	0.9243394604470772	0.3172471692837719	2.0	2.0	0.2	0.2	3.434073610135725	0.0011999999999999962
1.0010719792779563	1.523852386906989	0.45575581163171885	2.0	2.0	0.4	0.4	3.434073610135725	0.0011999999999999962
1.0006555534041424	1.5865255795693538	0.4958908139136729	2.0	2.0	0.6	0.6	3.434073610135725	0.0011999999999999962
1.0000037821727743	1.698358075467938	0.8649799690678127	2.0	2.0	1.0	1.0	3.434073610135725	0.0011999999999999962
1.032682007790023	0.6628637731397307	0.5464964894386841	2.0	2.0	0.1	0.1	3.429094468948998	0.0014000000000000089
1.0081561972091653	0.8407569275016826	0.34241732649997253	2.0	2.0	0.2	0.2	3.429094468948998	0.0014000000000000089
1.001038345272959	1.506337392715791	0.5021933196756843	2.0	2.0	0.4	0.4	3.429094468948998	0.0014000000000000089
1.0006884612507791	1.5724658635966733	0.5525476115801912	2.0	2.0	0.6	0.6	3.429094468948998	0.0014000000000000089
1.000004699573955	1.6931012862428991	0.877122777957815	2.0	2.0	1.0	1.0	3.429094468948998	0.0014000000000000089
1.028554360629125	0.6627577553421006	0.5698200724546773	2.0	2.0	0.1	0.1	3.4241226203498476	0.0016000000000000105
