SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
-7865296059345464.0	6012983994732626.0	8216661038715572.0	-6293028279391634.0	-328289595473020.5	248701104890407.4	345983867646912.9	-256524178691217.1	-324585870468773.06	248144460083745.3	339086037636107.9	-259701357271085.75	-13547889781700.0	10263423526375.984	14278098879048.617	-10586266964209.459	0.01375603528969668	0.8683147139142596	-0.40897048215519227	0.20448524219513242	0.20448524122291195	-0.20448524002092044	0.40897048215519227	0.5891429101865133	0.028	0.0	0.0	0.1	0.1	42.82795862175523	24.23178817976828
2.965789438411084e+16	-7546036251960630.0	-2.208103990395976e+16	5123355687226008.0	1085641380740261.2	-512321885068460.7	-775028981282926.6	371441935871840.3	1312909477519548.8	-334051446289221.44	-977493755555608.6	226803095032478.62	48059678124854.55	-22679703748875.195	-34309343802364.535	16443164563146.324	0.014756155202340433	0.9006207020951632	-0.41073938885072947	0.20536969940112015	0.20536969949104333	-0.20536970342216077	0.41073938885072947	0.5899910919121303	0.028999999999999998	0.0	0.0	0.09999999999999999	0.09999999999999999	39.982711202345065	22.589443439879112
6.087366471305388e+16	-4.1916123792388696e+16	1.0196015614553082e+17	-7.153986337860429e+16	2814785881640256.5	-1805264989835714.8	4717032759985894.0	-3084260806394944.5	2883835147979330.5	-1985738687318123.8	4830270747982234.0	-3389136722182869.5	133347951002684.62	-85522806186307.69	223465186982576.88	-146114083338725.94	0.015791367041743644	0.9330609545249304	-0.4125730537220106	0.20628652909058254	0.20628653002523845	-0.20628652693197524	0.4125730537220106	0.590867752018238	0.030000000000000002	0.0	0.0	0.09999999999999999	0.09999999999999999	37.417137506608974	21.108579925487035
-1.927391879057801e+16	9224874286856308.0	2.026214512503653e+16	-1.2681211600582236e+16	-1131181032889498.0	640064235713733.4	1098712795452116.2	-778922601209380.4	-974971421475041.2	466640380407825.2	1024960862881066.5	-641479246363197.0	-57220806602184.76	32377657315554.14	55578400408038.7	-39401809459288.03	0.01686167080790626	0.965639761803996	-0.4144717296637482	0.20723586812169872	0.20723586557342893	-0.20723586689221812	0.4144717296637482	0.5917727639400423	0.031	0.0	0.0	0.1	0.1	35.09573699319243	19.76870128297433
2040139157546292.5	-5495111589607184.0	-5461575865530620.0	8700556908119997.0	112205688750338.95	-305415918149248.44	-244046740581995.1	495899235176584.5	109965947743722.98	-296193106079805.0	-294385490325894.0	468970453687252.8	6048021214645.143	-16462284335395.643	-13154412052040.021	26729563608380.13	0.01796706650082833	0.9983613823128533	-0.41643570815750675	0.20821785631814552	0.20821785434442747	-0.208217853881613	0.41643570815750675	0.5927059978051086	0.032	0.0	0.0	0.09999999999999999	0.09999999999999999	32.98846797154217	18.55246282513509
-2831172585961495.0	3728206556199537.0	6267026200973496.0	-5823217022295740.0	-202308398719512.53	217383494183912.97	371819581361982.9	-335162692560527.9	-162290350232273.0	213710725635045.6	359242626929227.1	-333802303226936.8	-11596856032699.145	12461000640072.723	21313688321816.08	-19212417861826.336	0.019107554120509844	1.031230041492773	-0.41846529071661676	0.20923263171553658	0.20923263117506602	-0.20923262117302094	0.41846529071661676	0.5936673205203761	0.032999999999999995	0.0	0.0	0.1	0.1	31.069770457076224	17.445107376435566
-2.0645566708636744e+16	1.500710241963724e+16	6034075862452249.0	-9600403171981820.0	-1167379400001553.0	908802198512042.4	307738157412638.4	-588088327883222.2	-1256270367543560.0	913173192993277.5	367169901823884.56	-584178782381718.9	-71034337230821.86	55300069407710.016	18725682543663.203	-35784822487283.37	0.02028313366695071	1.0642499311561584	-0.4205607200233895	0.21028036920501766	0.21028037145332068	-0.2102803734962741	0.4205607200233895	0.5946565958603544	0.033999999999999996	0.0	0.0	0.1	0.1	29.317787163694547	16.434015512922432
-1.844025390308607e+16	1.939249430285705e+16	2.0425529666700188e+16	-2.123857822528799e+16	-1144689737638248.8	1554766120080076.8	1267118442138421.2	-1720070003886616.8	-1189053672383417.0	1250455481181181.8	1317067063621156.5	-1369493585484452.2	-73811214500174.64	100253520070520.38	81705590654437.0	-110912548472862.58	0.02149380514015114	1.0974252088267886	-0.42272239428522773	0.21136118306467885	0.2113611871552848	-0.211361172580526	0.42272239428522773	0.595673684556816	0.035	0.0	0.0	0.1	0.1	27.71373801300994	15.5083444350517
5206845005739265.0	-4908528062219403.0	-3190989453842982.5	2883810681072898.0	420489735995046.7	-351490265987466.94	-268609574964057.78	214828026220601.3	355204226657191.3	-334853430905654.3	-217685170189279.28	196729831916864.0	28685265516214.684	-23978210983809.074	-18324197521273.95	14655289879738.89	0.022739568540110874	1.130759997110011	-0.424950537822384	0.2124752782322151	0.21247527465568253	-0.21247526646204462	0.424950537822384	0.5967184443884681	0.036000000000000004	0.0	0.0	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
-2.5114887053425336e+16	9897535125854252.0	3.1853271015245924e+16	-1.4403034934718536e+16	-1750160578470314.2	-51633532149095.58	2256370340466730.0	-33283952337477.86	-1809810697172343.2	713228966879506.1	2295387213993435.5	-1037901012302000.5	-126118796789608.17	-3720777983888.256	162596915935647.75	-2398483929328.529	0.024020423866830152	1.164258383093134	-0.427245544338976	0.21362276322249735	0.21362275954614857	-0.21362274610833532	0.427245544338976	0.5977907302728653	0.037	0.0	0.0	0.1	0.1	24.886768592721662	13.877079571174823
