	Temperature	SigmaT_saturation
263	0.064	0.7499230730684574
264	0.06499999999999999	0.752014666549978
265	0.06599999999999999	0.7541327512034302
266	0.067	0.7562771044495437
267	0.06799999999999999	0.7584475034812779
268	0.069	0.7606437253438506
269	0.07	0.7628655470123427
270	0.071	0.7651127454678175
271	0.07200000000000001	0.7673850977715424
272	0.073	0.7696823811364345
273	0.07400000000000001	0.7720043729975731
274	0.075	0.7743508510800533
275	0.076	0.7767215934651022
276	0.077	0.7791163786540691
277	0.078	0.7815349856305723
278	0.079	0.7839771939206416
279	0.08	0.7864427836507256
280	0.081	0.7889315356039671
281	0.08199999999999999	0.7914432312744275
282	0.083	0.7939776529193607
283	0.08399999999999999	0.7965345836095343
284	0.085	0.7991138072779027
285	0.086	0.801715108766152
286	0.08700000000000001	0.8043382738693874
287	0.08800000000000001	0.8069830893791947
288	0.08900000000000001	0.8096493431246617
289	0.08999999999999997	0.8123368240121431
290	0.091	0.8150453220621608
291	0.092	0.8177746284461708
292	0.093	0.8205245355200799
293	0.094	0.8232948368576162
294	0.095	0.8260853272801986
295	0.096	0.8288958028875486
296	0.097	0.8317260610845323
297	0.098	0.8345759006078121
298	0.099	0.8374451215504517
299	0.09999999999999998	0.8403335253858918
300	0.001	0.6801926628344344
301	0.002	0.6802463637477791
302	0.003	0.6803358558505127
303	0.004	0.6804611250212286
304	0.005	0.6806221515055264
305	0.006	0.6808189099315248
306	0.006999999999999999	0.681051369329974
307	0.008	0.6813194931584184
308	0.009000000000000001	0.6816232393298681
309	0.01	0.6819625602458035
310	0.011000000000000001	0.6823374028329704
311	0.012	0.682747708585235
312	0.012999999999999998	0.6831934136079877
313	0.013999999999999999	0.6836744486683143
314	0.015	0.6841907392473502
315	0.016	0.6847422055981153
316	0.016999999999999998	0.6853287628055414
317	0.018000000000000002	0.6859503208505605
318	0.019	0.6866067846789222
319	0.02	0.6872980542709787
320	0.021	0.6880240247170271
321	0.022000000000000002	0.688784586294199
322	0.023000000000000003	0.6895796245472009
323	0.024	0.6904090203714488
324	0.024999999999999998	0.6912726500994191
325	0.025999999999999995	0.6921703855889207
326	0.027	0.6931020943140401
327	0.027999999999999997	0.6940676394592824
328	0.029	0.695066880013576
329	0.03	0.6960996708692907
330	0.031	0.6971658629212326
331	0.032	0.6982653031668792
332	0.032999999999999995	0.6993978348091263
333	0.034	0.7005632973618791
334	0.035	0.7017615267534909
335	0.036000000000000004	0.7029923554326614
336	0.037000000000000005	0.7042556124790148
337	0.038	0.7055511237076794
338	0.039	0.7068787117803972
339	0.04	0.708238196312205
340	0.040999999999999995	0.7096293939855597
341	0.042	0.7110521186575122
342	0.043	0.7125061814692009
343	0.044000000000000004	0.71399139095777
344	0.044999999999999984	0.7155075531657789
345	0.046000000000000006	0.7170544717512721
346	0.047	0.7186319480964252
347	0.048	0.7202397814180649
348	0.049	0.7218777688740173
349	0.04999999999999999	0.7235457056728575
350	0.051	0.7252433851792635
351	0.05199999999999999	0.7269705990206129
352	0.052999999999999985	0.72872713719205
353	0.053999999999999986	0.7305127881600041
354	0.055	0.7323273389652926
355	0.055999999999999994	0.7341705753243863
356	0.057	0.736042281729696
357	0.058	0.7379422415481278
358	0.059000000000000004	0.7398702371186014
359	0.06000000000000001	0.7418260498473688
360	0.061	0.7438094603027758
361	0.062	0.7458202483073901
362	0.063	0.7478581930286772
363	0.064	0.7499230730684574
364	0.06499999999999999	0.752014666549978
365	0.06599999999999999	0.7541327512034302
366	0.067	0.7562771044495437
367	0.06799999999999999	0.7584475034812779
368	0.069	0.7606437253438506
369	0.07	0.7628655470123427
370	0.071	0.7651127454678175
371	0.07200000000000001	0.7673850977715424
372	0.073	0.7696823811364345
373	0.07400000000000001	0.7720043729975731
374	0.075	0.7743508510800533
375	0.076	0.7767215934651022
376	0.077	0.7791163786540691
377	0.078	0.7815349856305723
378	0.079	0.7839771939206416
379	0.08	0.7864427836507256
380	0.081	0.7889315356039671
381	0.08199999999999999	0.7914432312744275
382	0.083	0.7939776529193607
383	0.08399999999999999	0.7965345836095343
384	0.085	0.7991138072779027
385	0.086	0.801715108766152
386	0.08700000000000001	0.8043382738693874
387	0.08800000000000001	0.8069830893791947
388	0.08900000000000001	0.8096493431246617
389	0.08999999999999997	0.8123368240121431
390	0.091	0.8150453220621608
391	0.092	0.8177746284461708
392	0.093	0.8205245355200799
393	0.094	0.8232948368576162
394	0.095	0.8260853272801986
395	0.096	0.8288958028875486
396	0.097	0.8317260610845323
397	0.098	0.8345759006078121
398	0.099	0.8374451215504517
399	0.09999999999999998	0.8403335253858918
400	0.001	0.6801926628344344
401	0.002	0.6802463637477791
402	0.003	0.6803358558505127
403	0.004	0.6804611250212286
404	0.005	0.6806221515055264
405	0.006	0.6808189099315248
406	0.006999999999999999	0.681051369329974
407	0.008	0.6813194931584184
408	0.009000000000000001	0.6816232393298681
409	0.01	0.6819625602458035
410	0.011000000000000001	0.6823374028329704
411	0.012	0.682747708585235
412	0.012999999999999998	0.6831934136079877
413	0.013999999999999999	0.6836744486683143
