SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
1.317019382440776e-09	289.0499052015572	-289.0499052039431	4.838085487790522e-10	-1.5243475078873058e-11	0.18688546646245555	-0.1868854664379945	6.518834532517257e-12	8.55473482096782e-13	0.18688546646641327	-0.18688546646795454	3.1264643112520366e-13	4.180230088805647e-07	0.00012082951394934693	-0.0001208295139335524	4.180230230007981e-07	1.0000000000370495	2.1032064978498966e-11	4.695266397902742e-11	1.000000000023796	1.0	-0.19282683351914098	0.09641341675904334	0.09641341676009763	0	0.2890499052017886	0.00017799999999999392	1.049918350935756	-0.09640995714911416	0.19282683351914098	0.0	0.011968902727682635	0.1	3.4596101988060206	0.0
3.227214051548799e-10	144.52754377951584	-144.5275437797845	1.6271428648906294e-12	3.388868879543204e-13	0.09344608392187832	-0.09344608392089863	-4.3336444459613097e-13	2.094977239987498e-13	0.09344608392064266	-0.09344608392081527	9.9483840213863e-16	4.180229996227043e-07	6.0415837347521416e-05	-6.041583734688831e-05	4.1802299912526654e-07	1.0000000000048508	-2.0179413695586845e-12	-6.394884621840902e-12	0.9999999999983232	1.0	-0.19283721194631084	0.09641860597473693	0.09641860597157391	0	0.2890550875590668	0.00017799999999952294	1.0499559991112646	-0.09640476778059723	0.19283721194631084	0.0	0.02393694711968093	0.1	3.459548172787953	0.0
6.577955957709491e-10	96.35457459626511	-96.3545745971243	-3.6056491126146284e-11	-2.0816492285283794e-12	0.06230111190808327	-0.0623011119135847	5.411055641399128e-12	4.3242464572914563e-13	0.06230111191082116	-0.062301111911370596	-2.3118649219923708e-14	4.1802296576198416e-07	4.0278425165006164e-05	-4.027842516865252e-05	4.180229705667782e-07	0.9999999999611099	-4.602895842253929e-11	-5.020694970880868e-11	0.9999999999571966	1.0	-0.19285450808515273	0.09642725404248853	0.09642725404266425	0	0.28906372378875117	0.00017800000000000481	1.0500187400697731	-0.09639611903933087	0.19285450808515273	0.0	0.03590327525066116	0.1	3.4594448133894335	0.0
6.294342824730847e-11	72.26895308573155	-72.26895308576715	1.4793499758525286e-11	2.6260481865883224e-12	0.04672974213270682	-0.04672974213607026	4.1285544427395603e-13	4.07150760255012e-14	0.046729742134246494	-0.04672974213426923	9.457660038439164e-15	4.180229236062976e-07	3.0210078930430023e-05	-3.0210078932585898e-05	4.180229221572588e-07	0.9999999999858179	1.3784529073745944e-11	-1.6555645743210334e-11	1.0000000000138574	1.0	-0.19287872007604182	0.09643936003828457	0.09643936003775731	0	0.28907581234298796	0.00017800000000000053	1.0501065648147119	-0.09638401123548315	0.19287872007604182	0.0	0.04786703001547829	0.1	3.459300146542588	0.0
-3.7412917208712315e-10	57.81827021128649	-57.818270210885515	3.0730973321624333e-13	-4.998695166561669e-12	0.037387812801035834	-0.037387812797524324	2.392533468359443e-12	-2.4609091054014083e-13	0.03738781280305589	-0.03738781280280063	2.2667508612750273e-16	4.180228605025206e-07	2.416935889207639e-05	-2.4169358889887808e-05	4.180228653180915e-07	1.0000000000008487	5.222489107836736e-12	-2.7000623958883807e-12	0.9999999999970055	1.0	-0.19290984531718933	0.09645492265780355	0.09645492265938568	0	0.289091351056431	0.00017799999999999668	1.0502194607599802	-0.09636844480325696	0.19290984531718933	0.0	0.05982735553798228	0.1	3.459114208521664	0.0
4.561151456528023e-11	48.18505619130587	-48.18505619132198	-8.402167850363185e-13	-5.808398940739832e-13	0.031160603214836814	-0.03116060321451327	-7.857515808427889e-14	2.9315226334905214e-14	0.03116060321492265	-0.031160603214932907	-5.617096676776473e-16	4.1802279242873917e-07	2.0142451760750233e-05	-2.0142451760547527e-05	4.1802279275701124e-07	0.9999999999994752	8.526512829121202e-14	1.3429257705865894e-12	0.9999999999971336	1.0	-0.19294788046761688	0.0964739402331931	0.09647394023442388	0	0.2891103371478226	0.00017800000000000102	1.0503574117389145	-0.09634942029949523	0.19294788046761688	0.0	0.0717833975782874	0.1	3.45888704591249	0.0
2.1824320128871477e-11	41.30468103173622	-41.3046810317541	-2.431832513138943e-12	-1.643529499359313e-13	0.02671323297837513	-0.02671323297810498	-2.275261150675549e-13	1.461561572611401e-14	0.026713232978115592	-0.026713232978126528	-1.5618746524062808e-15	4.180227088539345e-07	1.7266294657818802e-05	-1.7266294657643907e-05	4.180227088176797e-07	0.999999999998541	-1.1866063687193673e-12	-8.739675649849232e-13	0.9999999999997271	1.0	-0.19299282144679403	0.09649641072339701	0.09649641072339701	0	0.28913276722216097	0.00017800000000000216	1.0505203980157658	-0.09632693840621376	0.19299282144679403	0.0	0.08373430393799337	0.1	3.4586187155732184	0.0
-6.015721254470918e-10	36.14482965912856	-36.14482965846531	3.0308200393847073e-11	-1.7613021569387365e-12	0.02337826182135814	-0.02337826181376795	-6.838721760712259e-12	-3.999729989426969e-13	0.02337826181766558	-0.023378261817247278	1.9385230740175254e-14	4.180226110596307e-07	1.5109356116601054e-05	-1.5109356111608027e-05	4.18022607913896e-07	0.9999999999979179	-5.8051341511600185e-12	-3.502975687297294e-12	0.9999999999995172	1.0	-0.19304466344133422	0.09652233172031525	0.09652233172101891	0	0.28915863727311836	0.00017799999999999503	1.0507083962999386	-0.09630099992632551	0.19304466344133422	0.0	0.09567922486285742	0.1	3.4583092845864982	0.0
1.5122125773814332e-10	32.131993631836266	-32.13199363195697	-4.3515413494787936e-11	3.4212485258856033e-13	0.020784889512056797	-0.020784889509908498	2.398983575958824e-13	1.0073254819772566e-13	0.0207848895108812	-0.02078488951095552	-2.7430829666887316e-14	4.180225029583014e-07	1.3431896397284178e-05	-1.3431896395894077e-05	4.180225029359599e-07	1.000000000000251	0.0	-2.6290081223123707e-13	1.0000000000013012	1.0	-0.19310340090482211	0.0965517004520591	0.09655170045276297	0	0.28918794268619896	0.0001780000000000017	1.050921379762421	-0.09627160578697455	0.19310340090482211	0.0	0.10761731344242008	0.09999999999999999	3.4579588302031605	0.0
-8.481393365400436e-11	28.92206782419722	-28.922067824133965	3.881339694089547e-12	1.5464149809725214e-12	0.01871063586143367	-0.018710635862020642	1.0583438075758785e-12	-5.661384786808922e-14	0.01871063586137524	-0.01871063586133666	2.3671050535416956e-15	4.1802238147092934e-07	1.2090071639492059e-05	-1.209007163986005e-05	4.180223811328296e-07	1.0000000000126437	-1.2043699371133698e-11	1.3422152278508293e-11	0.999999999989233	1.0	-0.19316902756255064	0.09658451378180341	0.09658451378074727	0	0.28922067824203024	0.00017799999999999842	1.051159318054983	-0.0962387570380934	0.19316902756255064	0.0	0.11954772600609632	0.1	3.457567439777514	0.0
