SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
40.15582967227461	6.176392730594671e-12	1.4805934256401088e-11	40.154761138214965	0.7454021027503147	1.0687759059158851e-13	1.2495638701006617e-13	0.7453786593733259	0.7453869332311532	9.527924509517546e-14	2.775959310359263e-13	0.74536368028647	0.014321655379113037	1.422548351943103e-15	1.8005681937181932e-15	0.014321235449177086	1.360524752186528	-4.917097782691902e-13	-1.2681548585608431e-12	1.360749076258294	1.0	-0.7013197363035146	0.35065479347485373	0.35066494282866084	0	0.5486029921337778	0.004999999999999994	2.0582414127177167	0.14242553710614825	0.7013197363035146	1.0	0.0	0.1	3.340716447134716	0.0
39.3037058957339	-3.055333763768431e-13	-2.9203306439740118e-12	39.30281726886524	0.8783469131727548	5.6773391973863153e-14	-7.498372524849851e-14	0.8783222668819204	0.8783281269115776	-6.159377431126663e-15	-7.381210454149071e-14	0.8783037178332491	0.020362525628466688	1.0295037447839071e-15	-1.88742353210383e-15	0.020361974489240365	1.4166179626401814	-5.732157948882567e-13	-1.3816220840703112e-14	1.416819873781698	1.0	-0.7057870633057306	0.35288856504898886	0.3528984982567417	0	0.5509862683825169	0.0059999999999999915	2.0813561710329975	0.14231265789701575	0.7057870633057306	1.0	0.0	0.1	3.3165857883409826	0.0
38.68297393831672	-6.892264536872972e-13	-9.752199048307375e-13	38.68228390051822	1.0114734804001209	-5.934430522310018e-14	-7.93055715254157e-14	1.01144957091225	1.0114513511371288	-1.5105823147698228e-14	-3.280795964890709e-14	1.0114277099816378	0.027487185907927512	-1.2083828174900243e-15	-1.9559416791575814e-15	0.027486535363927117	1.463586627554605	4.1411506810360403e-13	5.018013035354716e-13	1.4637654614039732	1.0	-0.7103116203700486	0.3551509423607243	0.35516067800932427	0	0.5533452393815406	0.007000000000000009	2.105104387311156	0.14223065027732995	0.7103116203700486	1.0	0.0	0.1	3.292636953106783	0.0
38.26705817687286	-4.055422664350772e-12	-9.805489753489383e-13	38.26656167608067	1.146826188234045	-3.5322054166580845e-14	-1.6737219512779848e-13	1.1468046071574394	1.1468013980159908	-1.1863455308064125e-13	-3.284271767219585e-14	1.1467801125163979	0.035770156309667595	-9.870487463774383e-16	-5.620982860949411e-15	0.03576945477869677	1.4994839856273359	-1.3401934122498604e-13	-3.3930163761293985e-13	1.4996407216806134	1.0	-0.7148924785972125	0.35744146490273593	0.3574510136944766	0	0.5556818904905754	0.007999999999999998	2.1293193095992446	0.1421760336298432	0.7148924785972125	1.0	0.0	0.1	3.268869755322983	0.0
37.99720040033781	1.737276988933445e-12	3.0322411248562275e-12	37.99687278730364	1.285014112896171	7.444172269651685e-14	2.1183049032023546e-13	1.284995779459766	1.2849877063894855	5.894443391824382e-14	1.253809345968448e-13	1.2849697105279703	0.04527478210343991	2.2875181659386578e-15	8.380538902862824e-15	0.04527407840871081	1.5259627511761096	-2.058031106937267e-13	2.124144998629987e-13	1.5260993823525837	1.0	-0.7195257047673991	0.3597581702984671	0.35976753446893195	0	0.5580025711806994	0.009000000000000001	2.153783172853108	0.14213908503102168	0.7195257047673991	1.0	0.0	0.1	3.2452839806424563	0.0
37.812704187520254	1.8633983245308627e-12	4.2810199829546036e-13	37.81251226789366	1.4255784306486114	1.008955527501871e-13	-7.994456365451984e-14	1.425563640896501	1.4255515962346283	7.794594956315685e-14	1.4403805003271245e-14	1.4255372096266776	0.056036077367238604	5.155119196991815e-15	-2.8449412995846945e-15	0.05603541048520496	1.546146947078448	6.500482745463181e-13	2.541949516321068e-13	1.546265671459686	1.0	-0.7242067879064236	0.3620988057693166	0.3621079821371069	0	0.5603145511417414	0.009999999999999997	2.17833127594833	0.1421089240051988	0.7242067879064236	1.0	0.0	0.1	3.221879386647624	0.0
36.23636547022553	-4.991562718714704e-13	-9.78772618509538e-13	36.23650186403522	2.841729568473928	-5.33311404563759e-15	-7.525616486621933e-14	2.8417353572005544	2.8417451728367844	-3.933171608657723e-14	-1.0362536874787485e-13	2.841752072327182	0.23367603408261417	-4.2005430972195627e-16	-9.117649428670699e-15	0.2336763671944273	1.6779593614359172	-1.810974377510215e-14	-1.518043156297072e-13	1.6779907176727704	1.0	-0.7733520805275518	0.38667246348561995	0.38667961704193177	0	0.5835804838412048	0.019999999999999993	2.4258366693569946	0.1412548632992071	0.7733520805275518	1.0	0.0	0.10000000000000002	2.997725422294234	0.0
33.75761037244501	-8.730793865652231e-13	9.920952948050399e-12	33.75770250851137	4.144358170531535	-1.8614927511636093e-13	1.3612762375175932e-12	4.144367496944918	4.144456488443893	-1.6156802468432865e-13	1.388005364200968e-12	4.144467094001867	0.5376100280028127	-3.844702217106186e-14	1.7943843705634207e-13	0.5376112602645345	1.8085930259809615	-4.773675824510162e-13	-6.094677531666475e-13	1.8086047383354682	1.0	-0.8269082413088255	0.41345145682457357	0.4134567844842519	0	0.6075031277121525	0.02999999999999999	2.6888174727187364	0.1387405894151108	0.8269082413088255	1.0	0.0	0.1	2.7912242752478287	0.0
31.02500452692253	-5.5715432267788856e-12	-4.7553072590744705e-12	31.025054684888083	5.310969305692853	9.220715064914737e-13	-4.3628559248282244e-13	5.310977385812795	5.311144931458005	-9.93249555030338e-13	-1.1973957086334114e-12	5.311154155695858	0.9700349946042444	1.67363319618592e-13	-9.637660388855807e-14	0.9700366611907446	1.9463343078468966	-1.6496996078835675e-13	1.3001481836265233e-12	1.9463396816416783	1.0	-0.8854329040831366	0.44271449965693566	0.44271840442620086	0	0.6321877871986868	0.039999999999999994	2.9764318598330384	0.13418784249112825	0.8854329040831366	1.0	0.0	0.1	2.601717865394446	0.0
28.482315022612443	1.0298428776422952e-12	3.603339848723408e-12	28.482341269092103	6.384454242455768	2.2109812954190134e-13	7.61865018752325e-13	6.384460214501166	6.384677376709204	1.9028337782328234e-13	8.847582718972032e-13	6.384684226920161	1.5441868246702992	4.0328009743768103e-14	1.881220697290994e-13	1.5441885526940347	2.0848092848298876	1.8348131695737208e-14	1.1153059654574382e-14	2.0848120568666637	1.0	-0.9495651701042098	0.47478115832538453	0.4747840117788254	0	0.6576508166813737	0.049999999999999996	3.2929079885881363	0.1272689539934293	0.9495651701042098	1.0	0.0	0.1	2.4283509581069276	0.0
26.27765366192647	6.730171975277699e-12	2.2111201758434618e-12	26.277667414951416	7.413751021609033	1.6520385796497459e-12	8.867603175313557e-13	7.413755173817427	7.4139879616505855	2.0598153018853758e-12	7.875793157690796e-13	7.413992724712973	2.28459171102875	5.141507648045908e-13	3.3728083356158023e-13	2.2845932962238984	2.2184484395923683	9.918705667478049e-14	3.2954161305328765e-13	2.2184499549616596	1.0	-1.0199832000136564	0.5099905534241598	0.5099926465894966	0	0.6838836840138911	0.059999999999999984	3.6409300418634296	0.11764371348795954	1.0199832000136564	1.0	0.0	0.1	2.2701245741966263	0.0
26.14099892153767	-2.9887203822909214e-12	4.3863579435310385e-11	26.142523080261448	0.3788723712349827	7.171351877744604e-13	1.219420157349285e-13	0.3788808179758256	0.3788611338362774	-3.80738869475399e-14	8.275956500798015e-13	0.3788697294573354	0.005872826071904608	8.775171640211138e-15	2.8629610267504497e-15	0.005872898842392981	1.6996116936722139	-1.0275285165574356e-11	-5.478915355011596e-12	1.7003392703006917	1.0	-0.9243803977826792	0.46218216522694433	0.46219823255573483	0	0.6303539083835831	0.003999999999999995	2.4292267210266605	0.2843095825149895	0.9243803977826792	1.2	0.0	0.1	3.365029087213313	0.0
26.640477210512437	-8.768097359279636e-11	2.5984121521105408e-09	26.6418289000187	0.4842123397137382	1.5340922219691146e-11	2.5270967017193214e-11	0.4842231162930551	0.48420037858502535	-2.8742129162622575e-12	5.5261081478538e-11	0.48421145347292555	0.009403501711604834	2.124322292417412e-13	4.5209680892714843e-13	0.0094036261833809	1.7076590545278698	-1.6635776921419488e-10	-3.4968126545212547e-10	1.7082155924391351	1.0	-0.9301423921008618	0.46506281751897727	0.4650795745818844	0	0.6326536383150545	0.004999999999999994	2.465359402166888	0.2851619567749729	0.9301423921008618	1.2	0.0	0.1	3.340716447134716	0.0
