SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
333.61207719742106	6.216237594114382e-11	1.8232789670419303e-10	333.61207725695965	30.309990639264715	6.04429671621126e-12	1.7133059835719044e-11	30.309990648301135	30.309992401405317	5.298233414303145e-12	1.605414883766754e-11	30.309992410388936	2.804046152088972	5.22347809033911e-13	1.5045037738493854e-12	2.804046153208272	0.03283648173222825	1.3559236168347983	-70.65527552036603	49.1616618684105	49.1616619345689	69.63168692457171	70.65527552036603	0.9666398038872567	0.041999999999999996	0.3	0.3	0.1	0.1	19.500443782887668	10.76968363545257
324.2194582384734	1.5381240899003945e-10	-5.302509516538767e-10	324.21945831013034	30.871698332400936	1.337678953014955e-11	-5.179661818188242e-11	30.871698342605153	30.87170011946805	1.547372574671797e-11	-5.078544790353586e-11	30.87170012962847	2.9937998807448762	1.3516571066325426e-12	-4.971182762907648e-12	2.993799882009225	0.0344129684055058	1.3912132552118701	-70.90768381581185	49.25476137586369	49.25476142686061	69.88032585755728	70.90768381581185	0.9675357882804634	0.043	0.3	0.3	0.1	0.1	18.642037029893057	10.274592716570217
315.2791822459311	3.470389375176408e-10	1.648803905907048e-10	315.279182324732	31.42836735250055	3.236546510426086e-11	1.4716142646213364e-11	31.428367363509224	31.428369159011343	3.5436698420270555e-11	1.618263410659521e-11	31.42836916998265	3.1913565641480948	3.2925259735789255e-12	1.4548361818336962e-12	3.1913565655322236	0.03602601570601141	1.426703562989468	-71.1335485238113	49.33477086729828	49.33477091099765	70.10232440333115	71.1335485238113	0.9684491637086075	0.044	0.3	0.3	0.09999999999999999	0.09999999999999999	17.841413685802657	9.812872899245006
306.7616334884624	1.2071432308607966e-10	1.333399701416993e-10	306.76163357194355	31.98022329261904	1.3630895514732e-11	1.5432528315724756e-11	31.980223304263205	31.980225112889475	1.121978416340223e-11	1.503681870134714e-11	31.98022512450299	3.3968453500404188	1.2700083436123213e-12	1.7326725991791133e-12	3.396845351535202	0.03767559038249611	1.4623981079605584	-71.3374875360157	49.403793076595704	49.40379310900818	70.30229992577985	71.3374875360157	0.9693796953776319	0.04499999999999999	0.3	0.3	0.09999999999999999	0.09999999999999999	17.093493694914624	9.381591077994239
298.639731030251	-2.709990313751187e-10	8.195089398754796e-11	298.6397311163646	32.52749302269182	-3.214649785487944e-11	8.258881323057533e-12	32.527493034812494	32.527494850847916	-2.8890320187284167e-11	8.698368455151186e-12	32.52749486294099	3.610396568515006	-3.4271607981995067e-12	8.818019111764078e-13	3.6103965701094087	0.039361658851407945	1.498300406968044	-71.52334547274188	49.46356671547375	49.46356674507278	70.48409649881287	71.52334547274188	0.9703271552084796	0.046000000000000006	0.3	0.3	0.1	0.1	16.393743137634086	8.978129457910365
290.88865535088337	-3.740520827105742e-11	7.711930052889393e-13	290.88865543706197	33.070403760994644	-4.3049578941155945e-12	4.601594947144756e-13	33.070403773347344	33.07040559099537	-4.1694526253934125e-12	-5.779706582391201e-13	33.07040560332573	3.8321418998226098	-4.841217732692426e-13	-2.5023758847474658e-14	3.83214190149475	0.04108418722684049	1.5344139263907257	-71.69432325391564	49.51553387292829	49.515533886432706	70.6509144775163	71.69432325391564	0.9712913218589845	0.047	0.3	0.3	0.1	0.1	15.738105264026476	8.600145736957144
283.48561045686995	-2.0859213661905684e-11	-6.93122503836463e-11	283.4856105419865	33.609182245598504	-2.0523535166677736e-12	-8.434075792580257e-12	33.609182258070135	33.60918407125481	-2.5251136631415687e-12	-8.132755579109217e-12	33.609184083709906	4.0622145287945	-2.521692782330139e-13	-9.931184268209333e-13	4.062214530534366	0.042843141350530314	1.5707420826661953	-71.85308674938602	49.56089472891711	49.56089474755525	70.80541914873399	71.85308674938602	0.9722719806840576	0.048	0.3	0.3	0.1	0.1	15.122941478225105	8.245539033393372
276.4096161824549	6.1472030330606e-10	3.1294769900491737e-10	276.4096162658369	34.1440540003701	7.286336785960019e-11	5.5695413182151104e-11	34.14405401287689	34.14405581535218	7.052776431461943e-11	3.847583452048038e-11	34.14405582786142	4.300749286602847	8.29592848250652e-12	6.851562348478941e-12	4.3007492884029155	0.0446384868218836	1.6072882428462416	-72.00185693019297	49.600651515638	49.60065151506353	70.94983088262896	72.00185693019297	0.9732689236645444	0.049	0.3	0.3	0.1	0.1	14.544980666010892	7.912420630128418
269.6413262377999	8.046399232672363e-10	9.170023056864762e-10	269.641326317692	34.675242686945786	1.0528432507102384e-10	1.2145530300325172e-10	34.67524269928426	34.6752444848753	1.0395527699539747e-10	1.2129471396135102e-10	34.675244497207316	4.54788278026793	1.3629946855396369e-11	1.6053983243435672e-11	4.547882782102469	0.04647018902800522	1.6440557251806054	-72.14248617276203	49.635644010421785	49.63564402360031	71.0860014371795	72.14248617276203	0.9742819493234962	0.04999999999999999	0.3	0.3	0.1	0.1	14.001275544296817	7.599088773175333
7733.725131034498	-6814.842030246195	9194.863782824183	-1055.7691757162786	0.39417379160786786	-0.3749995317431683	0.4711623843188155	-0.09874851885139117	0.3767869174454586	-0.32597579760924816	0.44359635859740865	-0.03571762695207664	1.9702082817459937e-05	-1.804126075798657e-05	2.270691616610055e-05	-3.5377196413511303e-06	2.0480530111949008e-05	0.03250596209742339	-0.38876658483173876	0.18849755879368058	0.18849755808815888	-0.2036777611919796	0.38876658483173876	0.592411840061621	0.001	0.4	0.4	0.1	0.1	32905.88562992246	18997.721932938333
1051.8270834127964	-2639.6588464134934	-10902.855430754593	-8231.625745789326	0.19298072183938522	-0.606789687134811	-2.244590572009572	-1.9578387089529512	0.2965956711545263	-0.4792777817994097	-2.037682521946984	-1.519109343975	6.26805097700581e-05	-0.00011074643267647803	-0.0004182881725174952	-0.0003597814394921145	8.192116613912847e-05	0.0650170568578381	-0.39631963333637305	0.17278542216146736	0.17278537701877233	-0.24140219981166522	0.39631963333637305	0.6375917990343226	0.002	0.4	0.4	0.1	0.1	8227.120883801535	4749.430483234583
3292.4544612087902	-4642.700044539296	-854.0873070197441	-1617.949843423085	1.4613537251920117	-2.303223560399902	-0.432946868708903	-0.980170544597688	1.5100953257517826	-2.114821128628604	-0.3867212129919025	-0.7080236376621969	0.0006859436532216623	-0.0010478825550715176	-0.00019477800548211674	-0.00041664261318185067	0.0001843190465089309	0.09753841559378129	-0.371184737559944	0.11061848166499175	0.11061796766437097	-0.34198376849141293	0.371184737559944	0.7128758908045756	0.003	0.4	0.4	0.1	0.1	3656.979213517336	2110.8579925487034
3019.775620627314	1429.3302104222762	-4622.179212378536	1584.8559483762936	2.34095768949018	1.2268862241059566	-3.921559609239546	1.0786444461888356	2.3042603176322993	1.1164930957447758	-3.6671558548720644	1.2921476606675728	0.0018326495186605954	0.0009582864271526362	-0.003094642395396891	0.0009155229635870978	0.000327669406441394	0.1300751669183742	-0.17205770542232252	-0.13283162591944303	-0.13283451231725962	-0.6467029705209892	0.17205770542232252	0.8182403752756383	0.004	0.4	0.4	0.1	0.1	2057.4295691322045	1187.3576208086458
-130.2921247659615	-2380.6175305221295	452.7796185138858	-1582.823755498772	-0.22367467601389235	-3.4126879198377322	0.5522399917075952	-2.4438776114520055	-0.06212297357554316	-3.17611676089013	0.5640590090597088	-1.9395530739439804	-0.0001029639238960138	-0.004551214788565075	0.0006854249139225475	-0.002944382077833561	0.0005119655846981857	0.1626324353993396	0.5679409714938036	-0.9076739197446195	-0.907684922665331	-1.5224061892924774	-0.5679409714938036	0.9536520556216772	0.005	0.4	0.4	0.1	0.1	1317.0665253167488	759.9088773175333
2964.358520888797	348.5961019260676	1464.5868945251616	306.5577288252123	5.474446282185897	0.6683205697863944	2.642879334618151	0.2955907688608592	5.2961972647360716	0.7361189636768333	2.5527491829551887	0.5208509196733256	0.009887226755440676	0.0014224257644362092	0.0046085783773401195	0.0005822874245853638	0.0007371990330060637	0.19521534021748177	2.609424172661429	-2.939792615599039	-2.939825441667322	-3.7296637821844487	-2.609424172661429	1.119068317481715	0.006	0.4	0.4	0.09999999999999999	0.09999999999999999	914.8939381845995	527.7144981371758
3190.8676071007367	-6647.684345666493	-1042.6675575530933	4.590900169709698	7.557212572726742	-17.944264694105893	-2.555434012098215	-0.46211494412072945	7.5786252888956644	-15.740521237209878	-2.568201281485516	0.02569587859211314	0.01818213355382731	-0.042442011887547884	-0.006294639797686652	-0.000882999237426515	0.0010033593281298138	0.22782899383109825	7.321667892518189	-7.535981816711729	-7.536064507060676	-8.63769987466216	-7.321667892518189	1.314437179187153	0.007	0.4	0.4	0.09999999999999999	0.09999999999999999	672.3964802670387	387.7086108762925
1671.6801798977388	3.087994207562339e-09	7.525177980749476e-09	1671.796891514564	5.448163593583673	1.2189845757422377e-11	2.4747530793379542e-11	5.448533950300288	5.4481577762046625	9.542673904828333e-12	2.278619512304063e-11	5.448528037472055	0.018047450919036104	3.768314193071497e-14	7.482653513604672e-14	0.01804863622575944	0.0012702359217820615	0.2539011799221343	18.72452835201841	-16.753743212373486	-16.753794036760453	-20.01021430011557	-18.72452835201841	1.283654738657785	0.008	0.4	0.4	0.1	0.1	515.006228756435	296.83940520216146
1371.5022289286335	-7.409673996594535e-08	8.477598336525949e-08	1371.5494294895084	5.663835440537705	-3.1848486142990727e-10	3.542562285283016e-10	5.664023533130557	5.663828925708435	-2.937194103762669e-10	3.3294673857585387e-10	5.664016955054033	0.02382178621446918	-1.2626983410714065e-12	1.3908932002966698e-12	0.02382254334309761	0.001592926369385216	0.2827431787938784	29.067696445631544	-26.126829294664212	-26.126847170272512	-30.327256766336664	-29.067696445631544	1.2570156320959733	0.009000000000000001	0.4	0.4	0.1	0.1	407.0999143280604	234.53977694985596
1172.3725143841243	2.073059203466787e-09	2.8541611504784292e-09	1172.3930810171796	5.980365971917901	1.0518872752563061e-11	1.518453562761258e-11	5.980466391927435	5.980358902098664	1.2139184479374443e-11	1.5086917510171744e-11	5.980459282719527	0.031115586702670502	6.181732997004339e-14	8.043267395746556e-14	0.031116082412319408	0.0019593326231202037	0.3130071436392778	36.780913059480255	-33.23724896646014	-33.23723839746786	-38.02441370830681	-36.780913059480255	1.2403705773901585	0.01	0.4	0.4	0.1	0.1	329.91508490877163	189.97721932938333
1030.680224057593	-4.384857824057953e-10	5.045223766542151e-09	1030.690271699878	6.362269025057052	-2.517270474364877e-12	3.7580742851965745e-11	6.362328065014053	6.3622616519425295	-1.8338261716917936e-12	2.8982347320534152e-11	6.362320665820833	0.04009995457814902	-1.03431153170638e-14	2.1571797118926682e-13	0.04010030548362254	0.002366459029706997	0.3438969365639531	40.840614816341926	-36.625899429054314	-36.62586954719202	-42.0767530540936	-40.840614816341926	1.2323553714494744	0.011	0.4	0.4	0.09999999999999999	0.09999999999999999	272.80696168422435	157.0059663879201
922.3171776710556	-1.0715661621918393e-09	-3.8691626291775805e-10	922.3225238161828	6.775161431669592	-8.059138023459609e-12	-4.188972218854916e-12	6.775198684094568	6.775153970520227	-8.199458003157766e-12	-2.337687441400102e-12	6.775191204387381	0.050857247273750704	-6.169744669409439e-14	-2.6912086448427577e-14	0.05085750993712975	0.0028138402258244244	0.3751071358744682	40.83082140172496	-35.7802119951767	-35.78017288623938	-42.06489165217553	-40.83082140172496	1.2295689648200714	0.012	0.4	0.4	0.1	0.1	229.37147117314964	131.92862453429396
835.7257761070422	2.3996769155099074e-10	-1.4211620283366422e-09	835.7288041421245	7.204220458358994	2.37724680753227e-12	-1.220924946794382e-11	7.204245168678542	7.204213067495433	2.1122784754350403e-12	-1.1003971124961111e-11	7.204237763783722	0.06350217867801962	2.079361531027448e-14	-9.463496016303923e-14	0.06350238280429993	0.0033011961897991514	0.4065147178597289	36.915320661942786	-31.001085836594452	-31.00104602058653	-38.15000589686675	-36.915320661942786	1.2294005435917874	0.012999999999999998	0.4	0.4	0.1	0.1	195.56836600749511	112.41255581620315
764.6000439460263	1.7167879964863353e-10	-4.3728870351145144e-10	764.6018438664959	7.643375470679921	1.5447088309801884e-12	-4.438423281048034e-12	7.643392489111288	7.6433682623411565	1.6128486793593668e-12	-4.524598988284001e-12	7.643385269649332	0.07817248730709979	1.4566987193791517e-14	-4.595175238624139e-14	0.07817265026550972	0.0038281840167724655	0.4380645834293286	29.659747637186783	-23.126083790205534	-23.126049041104586	-30.896223642804696	-29.659747637186783	1.2303431014499027	0.014	0.4	0.4	0.09999999999999999	0.09999999999999999	168.7465562932672	96.92715271907312
704.9721528456867	-1.3648363585139212e-09	-8.362967957031842e-10	704.9732650715149	8.089240778846273	-1.6149528720487286e-11	-1.0993177283304601e-11	8.089252851135392	8.089233833674296	-1.346762005059978e-11	-7.472742871713092e-12	8.089245896826583	0.09500979669175669	-1.5467520828274618e-13	-1.016466309972695e-13	0.09500992945702046	0.00439451325900411	0.46973124051781745	19.835808801208138	-13.203774417434492	-13.203747690281663	-21.074490087438477	-19.835808801208138	1.2316353176225718	0.015000000000000001	0.4	0.4	0.09999999999999999	0.09999999999999999	147.10800790473036	84.43431970194814
654.1391292072134	1.028501006583582e-09	1.3007393669106637e-09	654.1398388352853	8.539281229640842	1.2846746506498407e-11	1.867166622592791e-11	8.539290001056935	8.539274607621467	1.3361612201812588e-11	1.5902157730538745e-11	8.539283371334019	0.11415133061968018	1.6703495337985405e-13	2.291342093104585e-13	0.11415144052868002	0.0049999855850776905	0.5015035719550678	8.26974239091671	-2.2421702783755744	-2.2421522757993615	-9.51069429029387	-8.26974239091671	1.2329278422258796	0.016	0.4	0.4	0.1	0.1	129.39836028345397	74.20985130054036
610.1899240960461	2.7050998177569063e-09	2.501427094972475e-09	610.1903892495886	8.991470322406299	3.9815650084665885e-11	3.9509795934409004e-11	8.991476824271047	8.991464069817841	3.946036468111622e-11	3.63256963079024e-11	8.99147056507078	0.13572878667193095	5.807821268877854e-13	5.756984141429352e-13	0.1357288788544559	0.005644474044241306	0.5333778256706904	-4.260374160636651	8.929199739418863	8.929209792564778	3.01722440256537	4.260374160636651	1.2340823350348797	0.016999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	114.7209560121684	65.73606205168973
571.7404651017353	-2.8596553944271186e-10	-5.702928251166695e-10	571.7407771869283	9.44422706707025	-4.522914353333608e-12	-9.412769305967504e-12	9.44423197009306	9.444221220653157	-4.815011746564511e-12	-8.988995916076074e-12	9.444226117913	0.1598692590839774	-7.627887685662063e-14	-1.4884068357932724e-13	0.159869337261365	0.006327894651546719	0.5653542050734516	-17.086760867998258	19.70493785104074	19.704941493938527	15.841520637663372	17.086760867998258	1.2350638546435626	0.018000000000000002	0.4	0.4	0.1	0.1	102.42106663135239	58.63494423746399
537.7659078031885	3.661103713543251e-07	-1.2603417881215662e-07	537.7661210829275	9.896349923564507	6.608484799863494e-09	-2.25090226043853e-09	9.89635366922754	9.896344513441862	7.738095904652974e-09	-2.0154485709119374e-09	9.896348253679456	0.1866961283329123	1.3899733839612507e-10	-3.5701004089231477e-11	0.18669619513095675	0.0070501871662926015	0.5974351037806355	-29.681334897369602	29.69335657724174	29.693355578293705	28.434099286547973	29.681334897369602	1.2358843438497968	0.019	0.4	0.4	0.09999999999999999	0.09999999999999999	92.01158874571281	52.62526851229455
507.4908699442386	4.440159089361129e-09	1.8585085363037601e-09	507.4910190021792	10.346938268565168	9.633280164377624e-11	3.9246270169924436e-11	10.346941181721023	10.346933317941572	8.994092034923209e-11	3.99402325333677e-11	10.346936226608912	0.2163295939322662	1.9342885585146234e-12	8.379310855225278e-13	0.2163296517856264	0.007811304133634066	0.6296241194024893	-41.66016968547662	38.67960097910051	38.679596996828195	40.411003948886005	41.66016968547662	1.2365732542025627	0.02	0.4	0.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
480.3168079232612	-1.2681862747443429e-09	-2.7426092646942735e-11	480.31691363871727	10.79532206055288	-2.8376690321428914e-11	-1.334765574880507e-12	10.795324350108817	10.795317589434058	-2.5753758648032488e-11	-2.564820208317908e-12	10.795319874983537	0.24888699483786053	-5.901168383735801e-13	-6.961060809193599e-14	0.24888704525396596	0.008611204709039495	0.661925483785698	-52.77124770607931	46.5813342735227	46.5813286831176	51.520184245772306	52.77124770607931	1.2371630251475	0.020999999999999998	0.4	0.4	0.1	0.1	75.47561402729166	43.07873454181028
455.7732635296617	-7.428998909098095e-11	-3.3179958780493735e-11	455.7733396663268	11.241006817157622	-2.013229882510363e-12	-9.942841609202206e-13	11.241008637830854	11.241002841090967	-1.9061755691943013e-12	-8.596413414238189e-13	11.24100465819131	0.2844830460831838	-5.2109786882844934e-14	-2.6079870889178803e-14	0.2844830903726903	0.009449851082715734	0.6943437393783339	-62.87314179243086	53.40729727091214	53.40729110673304	61.62018351277768	62.87314179243086	1.2376827173868548	0.022	0.4	0.4	0.09999999999999999	0.09999999999999999	68.84615641090156	39.251491596980024
433.4844928013283	4.676037213685591e-10	2.6340415439085607e-10	433.48454843136733	11.683632752383927	1.3302741029381687e-11	7.244996352930258e-12	11.683634216489235	11.683629283348223	1.2506740859485506e-11	7.251120195884126e-12	11.683630744256646	0.3232300544716525	3.5428209865568487e-13	1.9908291604428438e-13	0.3232300936861454	0.010327206397751264	0.7268835617799305	-71.91061976197193	59.223193428604596	59.22318739964159	70.65574552383548	71.91061976197193	1.2381559162155162	0.023000000000000003	0.4	0.4	0.09999999999999999	0.09999999999999999	63.06238470371083	35.91251783164146
413.14612577946264	5.052721262222004e-11	1.5622667742798413e-10	413.1461669829966	12.12294456298074	1.6110052738970073e-12	5.0436307172532855e-12	12.122945753032615	12.122941609628226	1.6284100286301655e-12	4.97489311569526e-12	12.12294279681582	0.365238129643584	5.2246880918100806e-14	1.6202869028810153e-13	0.3652381646322465	0.01124323356244337	0.7595496649809286	-79.89116421442885	64.12591406542087	64.12590860550984	78.63433435301292	79.89116421442885	1.2386006694563902	0.024	0.4	0.4	0.1	0.1	57.98632888930786	32.98215613357349
394.50850151791695	-6.506595089106337e-11	-4.255349544957099e-12	394.5085324337484	12.558768920486381	-2.1905549467311077e-12	1.2799146228696523e-13	12.558769897808565	12.558766488328125	-1.995438076001969e-12	-1.6210142398005048e-13	12.55876746308377	0.410615396032321	-6.625454442028123e-14	3.6721659935709625e-15	0.4106154274854409	0.012197894595588068	0.7923467511158218	-86.86460221605617	68.2253840022637	68.22537933345903	85.60576330170662	86.86460221605617	1.2390302455716586	0.024999999999999994	0.4	0.4	0.09999999999999999	0.09999999999999999	53.5070488257657	30.39635509270133
377.36454008417974	-5.107535037268685e-10	-4.767626822846371e-10	377.3645635702948	12.990997500337617	-1.8335664025429674e-11	-1.6770043320461854e-11	12.990998310993147	12.990995591885664	-1.740152702656605e-11	-1.5538246881572298e-11	12.990996400242913	0.45946820684021034	-6.223466161097308e-13	-5.439055026152706e-13	0.45946823532242154	0.013191150282228083	0.8252794835756558	-92.90670403462622	71.63262453869302	71.63262073429377	91.64579266223919	92.90670403462622	1.2394541058140547	0.025999999999999995	0.4	0.4	0.1	0.1	49.53452002466777	28.103138954050788
361.5407617237207	-1.0553102142152326e-10	-2.277636308722908e-10	361.54077977961157	13.419574022823268	-4.11645569701305e-12	-8.834411787116928e-12	13.419574701734039	13.419572637701846	-3.953885421860172e-12	-8.293884968357569e-12	13.419573314558095	0.5119013600064379	-1.5395135644276846e-13	-3.2143971129368403e-13	0.5119013859812683	0.014222960006911459	0.8583524723819341	-98.10675848549862	74.45252167603226	74.45251870865073	96.8437041473769	98.10675848549862	1.2398788213674066	0.026999999999999996	0.4	0.4	0.09999999999999999	0.09999999999999999	45.99507419851926	26.05997521665066
346.89053035307285	1.4828305614639214e-09	8.60400516458637e-10	346.890544393485	13.844484220535882	6.216998729665039e-11	3.7024997162269715e-11	13.844484794363636	13.84448335559594	5.835129965270045e-11	3.3424488996845527e-11	13.844483927590314	0.5680183151866913	2.4386802197771675e-12	1.43013994213383e-12	0.5680183390343201	0.015293281687527764	0.8915702660903221	-102.558673800517	76.77994901161117	76.77994679792057	101.29340099401747	102.558673800517	1.2403088390489976	0.028	0.4	0.4	0.1	0.1	42.82795862175523	24.23178817976828
333.2888964901441	6.771782787295955e-12	5.252369719710437e-13	333.2889075302262	14.26574795348746	2.5681069492516737e-13	-1.2222055348378043e-13	14.265748442858396	14.26574760291914	2.869348718187961e-13	-1.8064587904654568e-14	14.265748090656462	0.6279214100545558	1.022631603042697e-14	-7.10797089204381e-15	0.6279214320918896	0.016402071765800882	0.9249373472221892	-106.35496720636188	78.69815339154346	78.69815182099367	105.08739694321669	106.35496720636188	1.2407470800757476	0.028999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	39.982711202345065	22.589443439879112
320.62860881669155	-3.5466785758275776e-12	5.658776537631471e-10	320.6286175891303	14.683412912883405	-9.236863914957194e-13	2.180704420472708e-11	14.683413333719042	14.68341306832486	-1.6231873600085198e-12	2.5999151666516154e-11	14.683413487706604	0.691712073883215	-9.169697047872769e-14	1.0016923478734973e-12	0.6917120943680739	0.017549285229348736	0.9584581296229641	-109.5829870043242	80.27857723337455	80.2785761890058	108.3130378707116	109.5829870043242	1.2411953897239103	0.030000000000000002	0.4	0.4	0.09999999999999999	0.09999999999999999	37.417137506608974	21.108579925487035
308.8169922753612	5.888325764480395e-11	-3.526427153760503e-11	308.81699931766514	15.097549509576128	3.147429821452219e-12	-1.637064623939711e-12	15.097549874396238	15.097550160239509	2.775671830501804e-12	-1.7275630420874468e-12	15.097550523777853	0.7594910361401306	1.499323886614319e-13	-7.959309114163826e-14	0.7594910552890334	0.018734875650937465	0.9921369568876967	-112.32277792661584	81.58152450668038	81.58152387307285	111.05036681502443	112.32277792661584	1.2416548659278788	0.031	0.4	0.4	0.1	0.1	35.09573699319243	19.76870128297433
297.77347762765856	1.129934687482681e-12	1.36044414449088e-10	297.7734833358827	15.508246661080241	-1.903999755462529e-13	7.59996147104793e-12	15.50824697970667	15.508247793903655	1.7909635211567265e-13	7.157290593686955e-12	15.508248111400624	0.8313585280944354	-2.7162767947271056e-15	3.98674440370269e-13	0.8313585460847389	0.01995879523675396	1.0259781013991232	-114.6461030625196	82.6572642688871	82.65726394465958	113.3711456685	114.6461030625196	1.2421260947748187	0.032	0.4	0.4	0.09999999999999999	0.09999999999999999	32.98846797154217	18.55246282513509
287.42762693591885	-1.5641539279076522e-10	-3.1368443433044124e-11	287.42763160514187	15.915608269211384	-9.347202903705318e-12	-1.6901075070198381e-12	15.915608549412415	15.915609868998368	-9.258666642176206e-12	-1.919319156873264e-12	15.915610148211432	0.9074144755398409	-5.514128757695414e-13	-1.0360542110566968e-13	0.9074144925174383	0.02122099487913717	1.059985763743956	-116.61624197904584	83.5473071661846	83.54730706621608	115.33865313201163	116.61624197904584	1.2426093168306576	0.032999999999999995	0.4	0.4	0.1	0.1	31.069770457076224	17.445107376435566
277.7175409902997	-1.827267503973218e-12	-3.039409869620702e-11	277.7175448426282	16.31975023970195	4.81179739503053e-13	-1.5324598557635988e-12	16.319750487678917	16.31975228928569	1.8257153374669898e-14	-2.390100635178369e-12	16.319752536405215	0.9877586810934726	3.2997906009350624e-14	-1.2460966402572633e-13	0.9877586971790866	0.02252142421133004	1.0941640723924877	-118.28828124456768	84.28569204773953	84.2856921001445	117.00797512282094	118.28828124456768	1.2431045432853962	0.033999999999999996	0.4	0.4	0.1	0.1	29.317787163694547	16.434015512922432
268.5885640381344	-1.7387208912228447e-09	-1.0275245368104868e-09	268.5885672424182	16.720797935940258	-1.1082848450733515e-10	-6.548222168296282e-11	16.72079815669058	16.720800416356035	-1.0774842437754104e-10	-6.327699336332729e-11	16.720800636363734	1.0724909948504464	-6.8743382376613505e-12	-4.040905286768333e-12	1.0724910101448044	0.023860031663036452	1.1285170835878537	-119.70969337150896	84.90019029431292	84.90019044368725	118.42658363727472	119.70969337150896	1.2436116363086716	0.035	0.4	0.4	0.1	0.1	27.71373801300994	15.5083444350517
259.9922222165677	-2.2991570626518243e-10	7.51526098297095e-12	259.9922249015377	17.11888398906852	-1.541603569659519e-11	2.4324840297642817e-13	17.11888418658959	17.11888687971707	-1.4954502754340605e-11	4.087118732282426e-13	17.11888707660169	1.1617114725857467	-9.97691906555051e-13	9.78581855160279e-15	1.1617114871693195	0.025236764516244042	1.1630487814210062	-120.9210623201363	85.41338237220454	85.41338257313859	119.63506219980275	120.9210623201363	1.2441303642023844	0.036000000000000004	0.4	0.4	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
251.88534730894742	5.925793709893323e-12	-1.7270997132445842e-11	251.88534957479968	17.51414640427437	5.725268739151769e-13	-1.7412056882239583e-12	17.5141465818691	17.51414968312111	6.421984134670338e-13	-1.0646602391292842e-12	17.51414986017797	1.255520520852615	6.384489881640429e-14	-9.634800256683664e-14	1.2555205347951428	0.026651568961148106	1.197763078081122	-121.95686169876979	85.84359002232252	85.84359024655326	120.66788402590096	121.95686169876979	1.2446604389798166	0.037	0.4	0.4	0.1	0.1	24.886768592721662	13.877079571174823
244.22934875367213	2.50906097981618e-10	8.313744657983957e-12	244.2293506781076	17.906726923208577	1.827216502252658e-11	5.509180065242671e-13	17.906727083558522	17.906730566953485	1.8894627969489958e-11	7.822511802332013e-13	17.90673072685559	1.354019028995416	1.3752288998795151e-12	5.5486320313859594e-14	1.3540190423526997	0.028104390152190985	1.2326638142754185	-122.84622499791104	86.20566585941381	86.20566607920136	121.55418223118122	122.84622499791104	1.2452015417873596	0.038	0.4	0.4	0.1	0.1	23.637575859371708	13.156317128073637
236.98960507120188	8.767114725166669e-11	3.357994177860535e-11	236.9896067153808	18.296769605962155	7.2876348556372e-12	2.4703492911136196e-12	18.296769751290004	18.29677359022783	6.707468277568582e-12	3.0123493676221728e-12	18.296773735188456	1.457308487976647	5.548222612706681e-13	2.2580584541773407e-13	1.4573085007954605	0.029595172264303377	1.2677547598132426	-123.61367241481746	86.51165087070792	86.5116510799192	122.31847663921245	123.61367241481746	1.2457533399722895	0.039	0.4	0.4	0.1	0.1	22.483158888604876	12.490283979578127
230.13495222436234	-1.6644500768978054e-09	9.730205504168699e-10	230.13495363932128	18.684419608295315	-1.3745469570455895e-10	8.202737061652227e-11	18.684419740670165	18.68442390780875	-1.4850987616040223e-10	8.47564281573473e-11	18.684424039893315	1.5654910964921325	-1.2256342961646012e-11	7.071175980222962e-12	1.5654911088307106	0.031123858549456505	1.3030396143476222	-124.27977438350074	86.77131543502531	86.77131561601632	122.98133730048363	124.27977438350074	1.2463154984431983	0.04	0.4	0.4	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
223.63725115329734	-3.2623377957397004e-11	2.2635082176647447e-11	223.63725237247186	19.069822132930877	-3.2778069508906897e-12	2.4337379172273478e-12	19.069822253449118	19.06982672168929	-3.2741723488269162e-12	2.534405326393947e-12	19.069826841980635	1.6786698549750854	-3.066702290981187e-13	2.690614958241837e-13	1.678669866826162	0.03269039139361582	1.3385220082657752	-124.86174414300847	86.99260009429747	86.99260024731518	123.55997705351653	124.86174414300847	1.2468876871530368	0.041	0.4	0.4	0.1	0.1	20.42234101867728	11.301440769148323
