SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	T	S	Omega	EInternal	A0	B	P	muTB	c1
184.8524367539764	2.275491794989648e-09	-8.954330610322359e-10	184.85243822609542	35.48105641678194	4.480263859856935e-10	-1.749812469231106e-10	35.48105670497703	35.48101700630484	4.377077879274887e-10	-1.732285941595685e-10	35.48101729499337	6.853890635054293	8.617419890727701e-11	-3.384767322788926e-11	6.85389069155249	1.1751601299777406	-3.7241089981312195e-13	8.716368476838417e-14	1.175160129795131	1.0	-0.35552796407901793	0.177763981957023	0.17776398212199498	0	0.409808146415278	0.039999999999999994	1.9533353965337252	-0.13241359819760906	0.35552796407901793	0.3	0.0	0.1	2.601717865394446	0.0
181.0248197902182	-2.765112583347218e-10	4.644462592295895e-11	181.02482111928194	35.85622217017345	-5.4068913988347837e-11	9.910090361741128e-12	35.85622243885126	35.85618162981149	-5.575818081357317e-11	9.243184044904102e-12	35.856181898978384	7.1488301983179605	-1.0911709548103096e-11	1.9681259314174006e-12	7.148830252712963	1.181799460106589	-1.6007042701191044e-13	-1.0983676900882172e-13	1.1817994599309145	1.0	-0.35945885335383293	0.1797294265646726	0.17972942678916026	0	0.41248571986136845	0.041000000000000016	1.9795331447675046	-0.13418772544300323	0.35945885335383293	0.3	0.0	0.1	2.5836704357372495	0.0
177.29163426422778	-1.0242793280212936e-09	1.4210854715202004e-11	177.29163546543163	36.21621681977668	-2.1038242257994922e-10	4.364418588854738e-12	36.2162170703989	36.216175110700284	-2.095038617948514e-10	3.030307767039528e-12	36.21617536178285	7.4479810409998315	-4.3040847074555015e-11	9.171520409652782e-13	7.4479810933672015	1.1884939672906398	-2.3595749540503745e-13	-6.086212577660811e-14	1.1884939671245434	1.0	-0.3634424015337468	0.1817212006247437	0.18172120090900307	0	0.4151762379315728	0.042	2.0060480038476354	-0.13598785255942675	0.3634424015337468	0.3	0.0	0.1	2.5657835717626885	0.0
173.65362851594494	1.7719621325795742e-09	4.5414338956106803e-11	173.65362960492615	36.56222079925648	3.797541116781683e-10	1.0687185453392177e-11	36.56222103360776	36.562177879955975	3.7621472221000964e-10	9.6860896731527e-12	36.562178114748335	7.7514026622763605	8.061578524351934e-11	2.254990826357577e-12	7.751402712784673	1.1952388809438048	-2.3513537970602226e-13	-5.127859596346904e-13	1.1952388807878265	1.0	-0.3674792449699076	0.1837396223129776	0.18373962265692995	0	0.4178796114292278	0.04300000000000001	2.0328819381392957	-0.13781428979930999	0.3674792449699076	0.3	0.0	0.1	2.548056311623411	0.0
170.11108220710324	3.5694824873644393e-09	3.5275959930913814e-10	170.11108319593868	36.89536661189182	7.786047553384409e-10	7.447046398945666e-11	36.89536683125136	36.895322438434896	7.815137688064981e-10	7.683122950419512e-11	36.89532265822235	8.059168089842967	1.7029187326816542e-10	1.6218207594641084e-11	8.059168138580018	1.2020295040545363	-3.748793443666937e-12	2.832385320510417e-15	1.202029503910694	1.0	-0.3715700238643811	0.1857850117304948	0.18578501213388623	0	0.4205957502297617	0.044	2.0600368848559105	-0.13966734929904068	0.3715700238643811	0.3	0.0	0.1	2.530487680206944	0.0
166.6638610590233	-2.9958258096485224e-10	-2.2355450823852152e-10	166.66386195157577	37.21673697633323	-7.74858126085564e-11	-5.024116134161912e-11	37.21673718035897	37.21669150265963	-6.62589862264278e-11	-5.0341533396411184e-11	37.216691707100225	8.37136272789779	-1.717219208603111e-11	-1.1314807515385969e-11	8.371362774610073	1.2088612215427759	6.801226846270431e-14	-2.2689705509774537e-14	1.2088612214097623	1.0	-0.37571538221357087	0.1878576908761886	0.18785769133738228	0	0.42332456335325797	0.04499999999999999	2.087514754060088	-0.14154734507239103	0.37571538221357087	0.3	0.0	0.1	2.513076689696242	0.0
163.31146786717272	-7.060450002427388e-10	1.2573053709274973e-11	163.31146867593702	37.527363733712015	-1.642022860021252e-10	2.1707828610472194e-12	37.52736392412822	37.52731691187187	-1.6216530877316877e-10	2.895326124177078e-12	37.52731710266816	8.688083264596717	-3.773418144196669e-11	4.961947046524541e-13	8.688083309497513	1.2157295078478967	-3.476026894874583e-13	-5.189043539901652e-14	1.2157295077268486	1.0	-0.379915967760722	0.18995798362091507	0.18995798413980702	0	0.4260659590353718	0.046000000000000006	2.1153174286916565	-0.143454592994466	0.379915967760722	0.3	0.0	0.1	2.495822340128985	0.0
160.05308970504905	6.839471211605996e-10	-1.0587797305561253e-10	160.05309044388457	37.828227402689514	1.5877054702153063e-10	-2.995849182880489e-11	37.82822758173683	37.828179183112496	1.7150455432480387e-10	-2.5498113560158793e-11	37.82817936252606	9.009436643508066	3.987591825825225e-11	-7.256842936146483e-12	9.009436686966156	1.2226299337844466	1.96982684118006e-13	-9.639842646223432e-13	1.2226299336766715	1.0	-0.38417243194040696	0.192086215681823	0.192086216258584	0	0.4288198447965466	0.047	2.1434467646214856	-0.1453894107933495	0.38417243194040696	0.3	0.0	0.1	2.478723619955017	0.0
156.88764133906818	-2.1684655848730472e-08	-1.5926975294178192e-09	156.88764198420375	38.120257284849785	-5.367797036157063e-09	-3.1941424708998755e-10	38.12025744576396	38.120207616563754	-5.295651872303753e-09	-3.917693890663927e-10	38.12020777787394	9.335539102982006	-1.3108969888269596e-09	-7.86354881764876e-11	9.335539143196355	1.2295581726522755	3.732194846792402e-13	1.6580708813643108e-13	1.2295581725568923	1.0	-0.38848542981790596	0.19424271459317333	0.19424271522473263	0	0.4315861275094287	0.047999999999999994	2.1719045907295866	-0.1473521180465429	0.38848542981790596	0.3	0.0	0.1	2.4617795065913373	0.0
153.81380491954002	3.1680080780915887e-10	1.964135520893251e-10	153.8138055252218	38.40433202745877	8.506862353082391e-11	5.589410118881257e-11	38.404332182795436	38.404280858534705	8.063679301268791e-11	4.9610346737770237e-11	38.404281014207506	9.666515284590245	2.167385730963301e-11	1.4124155604566506e-11	9.666515324494329	1.2365100056091478	5.686523562879396e-13	1.8983779369117573e-13	1.2365100055249911	1.0	-0.39285562004874286	0.1964278096799913	0.19642781036875148	0	0.4343647134644339	0.049	2.2006927090061126	-0.14934303615699057	0.39285562004874286	0.3	0.0	0.1	2.4449889669740785	0.0
150.83006604260575	2.2291324341949803e-10	2.69562150378988e-10	150.8300665935041	38.68128055622738	5.952641949205036e-11	7.17594187321801e-11	38.68128070148716	38.68122783376967	5.981097589367749e-11	6.966584438396201e-11	38.68122797934267	10.00249740934768	1.5952269534946657e-11	1.8540491829762383e-11	10.002497447711404	1.2434813263619446	-1.8542906396690365e-14	-8.027339340328385e-14	1.2434813262900661	1.0	-0.39728366481356275	0.19864183203525715	0.19864183277830563	0	0.4371555084334026	0.049999999999999996	2.229812894673859	-0.15136248835353278	0.39728366481356275	0.3	0.0	0.1	2.4283509581069276	0.0
147.93474639227807	-2.625055728344705e-09	2.659064080035023e-10	147.934746891189	38.95188331674159	-7.052393120919482e-10	7.159739125271655e-11	38.95188345194121	38.951828987270865	-6.941909593558457e-10	7.084099779494859e-11	38.95182912277155	10.343624523479619	-1.86526491230349e-10	1.9069355162635397e-11	10.343624560178295	1.2504681451552528	-2.5989141703264686e-13	-6.080834796195044e-14	1.2504681450959936	1.0	-0.40177022977354837	0.2008851144876191	0.2008851152859293	0	0.4399584177313156	0.051000000000000004	2.2592668963308227	-0.1534107996706392	0.40177022977354837	0.3	0.0	0.1	2.411864427605457	0.0
145.12603308305793	-1.722959552807879e-09	2.2170709712554526e-11	145.126033537662	39.21687374681375	-4.737399823368331e-10	5.278954235078162e-12	39.216873873370346	39.21681775646598	-4.739883949887155e-10	5.795059326750362e-12	39.216817883305275	10.69004180843011	-1.3031370454121278e-10	1.3722249988270165e-12	10.69004184372023	1.257466592111001	3.387028608591768e-14	1.2905569921517826e-14	1.257466592063082	1.0	-0.4063159840171046	0.20315799158320264	0.20315799243390195	0	0.44277334627601717	0.05200000000000001	2.2890564361114074	-0.15548829693670574	0.4063159840171046	0.3	0.0	0.1	2.3955283142368717	0.0
142.40200494257644	9.079865748162774e-10	2.567190904301242e-11	142.4020053595873	39.476939933267275	2.5644626163896395e-10	1.4791143257702842e-11	39.476940052459675	39.476882228008655	2.5178912699119744e-10	7.301503182936292e-12	39.476882347470145	11.04189995484564	7.11403579845861e-11	4.213354182454613e-12	11.041899988970627	1.2644729199409142	2.6339325813845557e-13	5.41558896303395e-13	1.2644729199038238	1.0	-0.4109216000039183	0.20546079954963528	0.20546080045428305	0	0.4456001986459509	0.053000000000000005	2.3191832098650003	-0.1575953087648776	0.4109216000039183	0.3	0.0	0.1	2.3793415484546854	0.0
139.76065592093562	7.50471507160455e-09	-1.12602904778214e-09	139.7606563095871	39.73272639970245	2.132669483785115e-09	-3.240402013127751e-10	39.73272651366547	39.732666925563514	2.118608524758514e-09	-3.227297142190198e-10	39.73266703979082	11.399354596145761	6.018588916159093e-10	-9.311956644102744e-11	11.39935462962109	1.271483506061145	-1.3063080863964118e-12	-2.9951930711768238e-12	1.2714835060374696	1.0	-0.4155877535207081	0.2077938762843876	0.2077938772363205	0	0.44843887913587865	0.054	2.349648887350529	-0.15973216553209912	0.4155877535207081	0.3	0.0	0.1	2.363303052927867	0.0
137.1999158530433	-1.1030731883465705e-09	-8.829736941606825e-11	137.19991619757684	39.984835988072454	-3.176336251009891e-10	-2.244536791175699e-11	39.984836091827106	39.984774691293545	-3.256939344739732e-10	-2.629674514067332e-11	39.984774795290484	11.762565799428643	-9.381531843307715e-11	-6.6902603127998865e-12	11.762565830727176	1.2784948541433607	-2.682124085230153e-13	8.42260142049639e-14	1.2784948541291214	1.0	-0.42031512362400747	0.21015756130988378	0.21015756231412375	0	0.451289291810577	0.055000000000000014	2.3804551124457007	-0.1618991993710831	0.42031512362400747	0.3	0.0	0.1	2.3474117430640256	0.0
134.71766875940233	1.1228582508238105e-09	-2.9039881610515295e-11	134.71766907664025	40.233831791794266	3.4001147983025036e-10	-7.109490928306322e-12	40.23383188977735	40.233768619047844	3.3266467574033157e-10	-9.331016383400754e-12	40.23376871726085	12.131697608113585	1.0078000293032693e-10	-2.412620557790896e-12	12.131697638428816	1.2855035951364187	4.2474994726077257e-13	-1.0517975975590896e-12	1.2855035951320701	1.0	-0.42510439259850913	0.21255219577378628	0.21255219682472287	0	0.45415134055652545	0.056000000000000015	2.4116035033697445	-0.16409674414672204	0.42510439259850913	0.3	0.0	0.1	2.3316665275262163	0.0
132.31176892699247	-1.4293881633875571e-09	-2.362554596402333e-12	132.31176921280982	40.48023912142206	-4.487258768239877e-10	8.652972406904275e-12	40.480239211965674	40.48017401993502	-4.4923821378266626e-10	-1.4215816660341316e-12	40.48017411070104	12.506917635597029	-1.4092730852346512e-10	2.433806398991477e-12	12.506917664331903	1.2925064877924228	6.668188496865114e-13	-2.7189908837547895e-13	1.2925064877975956	1.0	-0.4299562458968352	0.2149781223993192	0.214978123497516	0	0.45702492913158893	0.05699999999999999	2.443095652918388	-0.16632513545110184	0.4299562458968352	0.3	0.0	0.1	2.316066308742978	0.0
129.98005493355993	5.853060258687037e-10	6.202149904765974e-11	129.9800551984328	40.724547468172695	1.8595686864452124e-10	1.9152542899074686e-11	40.72454755418159	40.72448038594549	1.8539978097261306e-10	1.964747456600905e-11	40.72448047216174	12.888396703350042	5.890333606958469e-11	6.060575432642824e-12	12.88839673132763	1.2995004187365282	3.970386033201831e-15	-6.796632912451081e-14	1.2995004187499717	1.0	-0.43487137210113874	0.21743568547753772	0.21743568662360108	0	0.4599099612127106	0.05799999999999999	2.474933128709937	-0.16858471057674818	0.43487137210113874	0.3	0.0	0.1	2.3006099834112366	0.0
127.7203618260074	1.11684705927928e-09	-7.096545573404001e-12	127.72036206945809	40.96721245170874	3.64334440706894e-10	-4.089365894190271e-12	40.96721253271854	40.96714333758038	3.5578999010969074e-10	-2.2802043053805663e-12	40.96714341878592	13.276308521648964	1.1604475279063342e-10	-1.3096711260863744e-12	13.276308548652835	1.306482402105047	-3.157391764193825e-13	8.78795994087464e-14	1.306482402126548	1.0	-0.43985046286587887	0.21992523083713686	0.219925232028742	0	0.46280634044164365	0.05899999999999999	2.5071174734413915	-0.17087580850880685	0.43985046286587887	0.3	0.0	0.1	2.2852964429917293	0.0
125.53053162361076	-1.38403422056399e-09	-1.0012346507437542e-10	125.53053184432912	41.20865773318357	-4.565080456813836e-10	-3.299264826669606e-11	41.20865780845301	41.20858653701714	-4.6007230179994114e-10	-3.31248896023791e-11	41.20858661247203	13.67082940862908	-1.5177568571930068e-10	-1.0893464306043333e-11	13.670829434343283	1.3134495788054465	-2.205577764467356e-13	1.9658492457971023e-13	1.3134495788350051	1.0	-0.4448942128746367	0.22244710581991037	0.22244710705472634	0	0.46571397046874324	0.059999999999999984	2.539650205153493	-0.17319876990331606	0.4448942128746367	0.3	0.0	0.1	2.2701245741966263	0.0
123.40842231735664	2.2602364424528787e-10	-2.2258372922578928e-10	123.40842252154405	41.4492768822472	7.592252643647413e-11	-7.001195334222527e-11	41.449276953546445	41.4492035550196	7.494261667046553e-11	-7.599893419154073e-11	41.44920362650582	14.072138044745298	2.515673736626773e-11	-2.388073678866462e-11	14.072138069690565	1.3203992154110011	-9.048130318013441e-14	3.027018691785789e-13	1.320399215448134	1.0	-0.45000331979364605	0.2250016592569226	0.22500166053672338	0	0.46863275499485185	0.061	2.5725328175037525	-0.17555393706893468	0.45000331979364605	0.3	0.0	0.1	2.255093259469052	0.0
121.35191551731607	1.6755219434116952e-09	-3.034221762732159e-10	121.35191569259777	41.68943518636108	5.834086084337287e-10	-1.0643583939243786e-10	41.68943524920884	41.68935968029648	5.961900914657726e-10	-1.0765499257574746e-10	41.689359743235926	14.480415258897132	2.0751633208911263e-10	-3.798503015994568e-11	14.480415281446907	1.3273287027397203	-5.14071048022705e-13	-1.8990363194387483e-12	1.3273287027871135	1.0	-0.4551784842233069	0.22758924145251577	0.2275892427707912	0	0.4715625978113134	0.061999999999999986	2.605766780046452	-0.17794165395088646	0.4551784842233069	0.3	0.0	0.1	2.2402013774542304	0.0
119.35892289671659	2.0897807928577095e-09	-1.6540369074391492e-10	119.35892306928852	41.92947139658948	7.35704359833506e-10	-5.3886615557262523e-11	41.9294714597403	41.92939366518126	7.405626161746299e-10	-5.859999823931904e-11	41.929393728508074	14.895843843735113	2.6065985718934864e-10	-1.9050054379730114e-11	14.895843866893477	1.334235554148293	-3.8200261805038845e-13	2.8838960115387244e-13	1.3342355541971216	1.0	-0.4604204096507496	0.23021020414566246	0.2302102055050872	0	0.47450340283816395	0.06299999999999999	2.639353538518835	-0.1803622661141009	0.4604204096507496	0.3	0.0	0.1	2.225447803461996	0.0
117.42739156460136	6.393809925953065e-10	-8.255085504060844e-11	117.42739172199786	42.16969940373926	2.3119347900247216e-10	-2.8282464445870567e-11	42.169699462706035	42.16961940193998	2.3127583561058868e-10	-2.986250610305251e-11	42.16961946106486	15.318608397085882	8.362234974114785e-11	-1.0225968916227559e-11	15.318608419221475	1.3411174035497027	-2.2157668071944992e-14	1.9245537520974958e-14	1.3411174036051108	1.0	-0.46572980240748046	0.23286490050625866	0.23286490190122178	0	0.47745507416051763	0.064	2.6732945151325027	-0.18281612072151737	0.46572980240748046	0.3	0.0	0.1	2.2108314099204427	0.0
115.55530848443142	-2.3204860255532367e-09	-2.0158630320565862e-10	115.55530862563437	42.41040984033287	-8.639175279579189e-10	-7.62231288332372e-11	42.410409894500894	42.41032752453991	-8.652843600203961e-10	-7.418541677323039e-11	42.41032757886335	15.748895186559615	-3.2216982564989195e-10	-2.7986885549661317e-11	15.748895207384185	1.3479720032363787	-2.0060001506114361e-13	4.960711807587242e-13	1.3479720032964195	1.0	-0.4711073716226612	0.2355536850945319	0.23555368652812939	0	0.4804175160632272	0.06500000000000002	2.7075911088693756	-0.1853035665170754	0.4711073716226612	0.3	0.0	0.1	2.1963510668204957	0.0
113.74070405763949	-1.4213394905482346e-09	1.6751933173964062e-11	113.74070419037027	42.65187160839798	-5.393996985355798e-10	7.6341627811068e-12	42.651871660438154	42.6517869365539	-5.40405307661185e-10	5.808150825039345e-12	42.65178698875241	16.18689203565886	-2.0505396023209017e-10	2.639081679667742e-12	16.186892056110754	1.3547972214729498	2.1095241033982127e-13	-3.4483866208829025e-13	1.354797221536728	1.0	-0.4765538291755078	0.23827691385235236	0.23827691532315545	0	0.48339063306382973	0.06599999999999999	2.742244695781352	-0.18782495380989112	0.4765538291755078	0.3	0.0	0.1	2.182005642151215	0.0
111.98165496395448	-5.3485029738453704e-09	3.007256665910063e-10	111.9816550779783	42.89433332943054	-2.0837699317238916e-09	1.1915381992869181e-10	42.89433337525662	42.89424626107872	-2.0648785727567536e-09	1.1639684552072207e-10	42.89424630706175	16.632788228193007	-8.04627988948214e-10	4.612305802042421e-11	16.63278824665887	1.361591039934936	-9.130451684007055e-13	1.5846323728619437e-14	1.361591040003617	1.0	-0.48206988965776765	0.2410349440769521	0.24103494558081554	0	0.48637432994385177	0.06700000000000002	2.777256629293077	-0.19038063444872033	0.48206988965776765	0.3	0.0	0.1	2.1677940023256626	0.0
110.27628635447024	-2.5541861958799927e-08	-3.9834979759234557e-10	110.27628639538828	43.13802471792637	-1.0184792230334357e-08	-2.036144216021764e-10	43.13802473582929	43.137935214361804	-9.953667852366177e-09	-1.5528621461720005e-10	43.137935232538624	17.08677442938489	-3.9709814848812985e-09	-7.94833121640214e-11	17.086774437271114	1.3683515509769393	-9.770668273225673e-12	1.133612308693689e-12	1.3683515510719104	1.0	-0.48765627032988035	0.243828134397633	0.2438281359322474	0	0.4893685117785062	0.068	2.8126282405071263	-0.19297096180311046	0.48765627032988035	0.3	0.0	0.1	2.153715012597188	0.0
108.62277348883356	-1.8011325764177855e-10	-2.4353852268177434e-12	108.62277359164007	43.38315788430377	-7.345722199790104e-11	-2.116086679674293e-12	43.38315792739903	43.38306590808136	-7.288088101031222e-11	-4.171571426191967e-14	43.383065951301475	17.549042623961554	-2.9703294471452785e-11	-4.771048755406677e-13	17.549042642067324	1.3750769549138937	1.2405941426447706e-13	-1.680950652712219e-14	1.375076954989595	1.0	-0.49331369107385575	0.24665684475398217	0.24665684631987364	0	0.49237308396484264	0.069	2.848360838511007	-0.19559629074824642	0.49331369107385575	0.3	0.0	0.1	2.139767537465987	0.0
107.01934285245785	-1.1235208319249068e-09	-1.9012302843179896e-10	107.01934294655314	43.62992854996699	-4.688170659613298e-10	-7.982783630927389e-11	43.62992859028527	43.62983406576403	-4.6549133259830515e-10	-7.865304047775259e-11	43.6298341062061	18.01978606163355	-1.9424495519378362e-10	-3.3006427270779625e-11	18.01978607895123	1.3817655568461618	-7.808742291056586e-14	1.0024971887003544e-13	1.3817655569244351	1.0	-0.49904287434852684	0.24952143637597857	0.24952143797254828	0	0.4953879522483898	0.07000000000000002	2.8844557106854185	-0.19825697764784228	0.49904287434852684	0.3	0.0	0.1	2.1259504410758425	0.0
105.4642728848206	7.036904392521137e-10	-5.828137972230252e-11	105.46427297121953	43.87851720861084	2.978000658352811e-10	-2.9204065889125636e-11	43.878517246437646	43.87842018267187	2.8003281891896196e-10	-2.5607642760539516e-11	43.87842022061969	18.49919922191905	1.1853922990318476e-10	-1.2803344451419192e-11	18.499199238522937	1.3884157638928514	1.9476404005504356e-14	-3.0402583735950803e-13	1.3884157639739527	1.0	-0.5048445451599531	0.2524222717680237	0.25242227339192946	0	0.4984130227483524	0.07100000000000001	2.9209141230133606	-0.20095338032234789	0.5048445451599531	0.3	0.0	0.1	2.112262587600938	0.0
103.95589431082418	-2.8981448352283223e-09	3.273448179186289e-10	103.95589438815335	44.129090202979235	-1.2438065573388688e-09	1.4571172106768507e-10	44.12909023760591	44.128990603297446	-1.2472846554276203e-09	1.404155406781149e-10	44.12899063804636	18.98747778299293	-5.353442606730639e-10	6.249215445787545e-11	18.98747779854229	1.395026081996221	-2.300409516343617e-13	-9.580809001223222e-14	1.3950260820785871	1.0	-0.5107194310134909	0.2553597146820941	0.2553597163313968	0	0.501448201981404	0.07199999999999998	2.9577373203894495	-0.2036858580359534	0.5107194310134909	0.3	0.0	0.1	2.098702841622675	0.0
102.49259016977982	-1.7635404248039777e-09	-1.791042869569992e-10	102.49259024800872	44.381800740412615	-7.697665311531947e-10	-8.280520267938914e-11	44.38180077606192	44.38169853671991	-7.889842654951809e-10	-8.490982772659354e-11	44.3816985724476	19.484818601974105	-3.445368781994808e-10	-3.9607811219521426e-11	19.484818618248372	1.4015951128280904	-6.031638245894953e-13	-2.582574350302309e-12	1.4015951129113375	1.0	-0.5166682618696606	0.25833413009607986	0.2583341317735808	0	0.5044933968841301	0.073	2.9949265269291576	-0.20645477148029795	0.5166682618696606	0.3	0.0	0.1	2.085270068496438	0.0
101.07279557754718	-3.9190015677093015e-09	3.0092373037859943e-10	101.07279564373415	44.636789844341	-1.7545215920517054e-09	1.343016536286343e-10	44.636789875243046	44.6366850080925	-1.7680003251778008e-09	1.3571131902482633e-10	44.63668503910499	19.99141970319914	-7.914987955920276e-10	6.05706173141635e-11	19.99141971766943	1.408121550648005	1.5066419111063538e-13	7.262464652958394e-15	1.4081215507323321	1.0	-0.5226917701113654	0.2613458842064209	0.2613458859049445	0	0.5075485148341667	0.07400000000000001	3.0324829462774896	-0.20926048274733566	0.5226917701113654	0.3	0.0	0.1	2.0719631347082643	0.0
99.69499725301544	-1.4253491720239708e-09	7.02291558241086e-11	99.69499731443332	44.894187240277915	-6.508488846535433e-10	2.832852961512746e-11	44.89418726955141	44.8940797446935	-6.509722678785479e-10	3.209074730554279e-11	44.89407977406513	20.507480271507443	-2.972611982264105e-10	1.2911036792276871e-11	20.507480285498612	1.4146041791526471	-5.533692225183447e-14	-1.631837394857398e-13	1.4146041792385375	1.0	-0.5287906905005212	0.2643953443884163	0.26439534611210486	0	0.5106134636700931	0.07500000000000001	3.0704077619167878	-0.21210335531333102	0.5287906905005212	0.3	0.0	0.1	2.0587809082213924	0.0
98.35773286369628	-2.3208774901917195e-09	1.0631362457047544e-10	98.3577329202815	45.15411218756339	-1.0798504172757106e-09	4.626340235068163e-11	45.15411221509346	45.15400200757856	-1.0565731627077127e-09	4.800808932575344e-11	45.15400203521902	21.03320065324833	-4.916677849046947e-10	2.081552326625726e-11	21.033200666688188	1.4210418683207138	-3.774531433735607e-13	-1.348662742750304e-13	1.4210418684067747	1.0	-0.5349657601439287	0.2674828792001698	0.26748288094375894	0	0.5136881517101431	0.076	3.108702137468995	-0.21498375401385805	0.5349657601439287	0.3	0.0	0.1	2.045722258812676	0.0
97.0595902075759	1.0525673665995328e-09	-1.2919754155404917e-10	97.05959026409668	45.41667425290823	4.954689320943992e-10	-5.334372033177385e-11	45.41667428086313	45.41656136518423	5.110283273260124e-10	-6.182452138678536e-11	45.41656139327436	21.568782361084	2.4051990933250673e-10	-2.5491297786815497e-11	21.568782374972134	1.4274335712601527	-3.5552035634474014e-13	2.842561193106437e-13	1.427433571346441	1.0	-0.541217718448706	0.27060885834257087	0.2706088601061352	0	0.5167724877696744	0.07699999999999999	3.147367217017022	-0.21790204503127908	0.541217718448706	0.3	0.0	0.1	2.0327860583988797	0.0
95.79920626507426	-2.3972746010514356e-10	-1.560962470392724e-11	95.7992063146859	45.68197403152843	-1.1606409603328273e-10	-7.419088765348475e-12	45.68197405662847	45.68185841444066	-1.1550694299543158e-10	-7.421781919028529e-12	45.68185843964135	22.11442808312869	-5.59218021662499e-11	-3.528250353437917e-12	22.114428095872928	1.433778321111049	3.993026993046849e-15	-8.291689894296823e-15	1.4337783211976358	1.0	-0.5475473070946003	0.27377365265561787	0.27377365443898244	0	0.5198663811775843	0.07799999999999999	3.186404125387009	-0.2208585958631707	0.5475473070946003	0.3	0.0	0.1	2.019971181352858	0.0
94.57526614708833	-1.527278548074662e-08	3.31468963388204e-10	94.57526618114359	45.95010381950106	-7.449287010087027e-09	2.8099878417021995e-10	45.95010383724531	45.94998545292827	-7.48060471731365e-09	1.622371446557871e-10	45.94998547085078	22.670341696079692	-3.648501364256258e-09	1.3829758686943622e-10	22.670341705408696	1.440075227944149	-6.150541115624645e-13	1.2431719562563977e-12	1.440075228032967	1.0	-0.5539552699811678	0.2769776340909196	0.27697763589024826	0	0.522969741791768	0.079	3.2258139684579072	-0.22385377531877487	0.5539552699811678	0.3	0.0	0.1	2.0072765048096683	0.0
93.38650195689762	1.826045981090374e-09	6.999195667489744e-11	93.38650200537384	46.22114823709173	9.220447275758742e-10	3.739371595130935e-11	46.2211482624729	46.2210271030852	9.404160521903068e-10	3.4197707472045884e-11	46.221027128557004	23.236728280225137	4.74874343812377e-10	1.8289713323133788e-11	23.23672829356048	1.4463234757282208	2.7551725704532997e-13	-4.689466347435038e-14	1.4463234758143955	1.0	-0.5604423532114872	0.28022117569642874	0.2802211775150585	0	0.5260824800133815	0.08000000000000002	3.2655978334634597	-0.22688795347897117	0.5604423532114872	0.3	0.0	0.1	1.994700908962646	0.0
92.2316915938598	-1.8369154114461494e-10	4.3331355864539844e-11	92.23169163268686	46.49518481398787	-9.405726476562166e-11	2.3011496277541294e-11	46.49518483484033	46.49506089573948	-8.936475730809423e-11	2.2248642423660214e-11	46.49506091669135	23.813794139789024	-4.576033636155761e-11	1.180684543970654e-11	23.813794151037293	1.452522319316813	-1.0443812788612407e-14	-2.8389132203068118e-14	1.4525223194020924	1.0	-0.5670093050356756	0.28350465160286786	0.28350465343280773	0	0.5292045068001232	0.08100000000000002	3.30575678928656	-0.22996150169665902	0.5670093050356756	0.3	0.0	0.1	1.98224327734951	0.0
91.10965749810065	-7.190475992402412e-11	9.88215065333975e-11	91.109657534169	46.77228452501219	-4.163302885085709e-11	4.819705424343426e-11	46.772284544757355	46.772157807482806	-3.705144141894622e-11	5.153188968254117e-11	46.77215782731803	24.401746821335045	-2.149635339357142e-11	2.513182184763725e-11	24.40174683219041	1.4586710815196824	-6.244952441475894e-14	-1.4110158761229985e-15	1.458671081604166	1.0	-0.5736568758417898	0.28682843699919336	0.2868284388425964	0	0.5323357336789617	0.082	3.3462918867520113	-0.2330747925508368	0.5736568758417898	0.3	0.0	0.1	1.9699024971285601	0.0
90.01926536853729	-1.885489542274854e-10	8.819056596109931e-12	90.01926540179585	47.052512293344115	-1.0421108719998634e-10	6.780962125336105e-13	47.052512311911535	47.05238276307391	-8.842874804513011e-11	4.8236306308654994e-12	47.052382781730486	25.000795136730368	-4.9209097804839065e-11	4.0602431080219694e-13	25.0007951471429	1.4647691502138684	-2.954276355615272e-13	-9.724796864024635e-14	1.464769150297343	1.0	-0.5803858180878687	0.2901929081166451	0.2901929099712235	0	0.5354760727571819	0.08299999999999999	3.3872041589197814	-0.23622819985965504	0.5803858180878687	0.3	0.0	0.1	1.9576774593450499	0.0
88.9594228564	-1.7924915995948254e-09	2.1153778728688621e-10	88.95942288614093	47.33592745573654	-9.759216781007066e-10	1.0611100834403084e-10	47.33592747269021	47.33579510081294	-9.712245494463944e-10	1.1304459862918876e-10	47.335795117868585	25.611149186574597	-5.28752118537142e-10	5.6694996385272885e-11	25.611149196293265	1.4708159755240757	8.931250194628851e-14	1.5509693679547463e-13	1.470815975606527	1.0	-0.5871968862994917	0.29359844221823217	0.29359844408125957	0	0.5386254367334091	0.084	3.428494621371873	-0.23942209862915476	0.5871968862994917	0.3	0.0	0.1	1.9455670591878205	0.0
