SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	rhoH	S	Ttt	Txx	Tyy	FreeEnergy	InternalEnergy	rho	T	Ax	Ay	Gx	Gy	mu	Q
855.3568118727486	-6.009984209105057e-10	-9.367319384202382e-10	855.3568118434779	51.52795224227753	-2.2864247558055874e-10	-2.4778549231700713e-10	51.52795224095599	51.527952250340725	-3.619393960698059e-11	-5.898981853595478e-11	51.527952248625255	3.125422058220171	-1.367645670949626e-11	-1.4883945773435057e-11	3.1254220581426932	0.02084497995786479	1.0712208183847542	-32.193312868204345	22.3584955040094	22.3584955750113	31.214442498009856	32.193312868204345	0.7572398799911935	0.033999999999999996	0.2	0.2	0.1	0.1	29.317787163694547	16.434015512922432
825.9648311534735	2.479037018518474e-10	-6.666955284952187e-10	825.9648311304528	52.727551726896074	1.4122683811475889e-11	-5.917540902365966e-11	52.72755172547652	52.72755173467225	1.6197326369378178e-11	-4.055236250356702e-11	52.72755173324821	3.3893358985843904	9.322140904909676e-13	-3.641137268179588e-12	3.3893358984961415	0.02208776431385669	1.1046769785816672	-32.24828950859523	22.376675616063523	22.376675633405185	31.266599900594468	32.24828950859523	0.7581448469517529	0.035	0.2	0.2	0.1	0.1	27.71373801300994	15.5083444350517
798.2195433243155	-6.070743507931832e-09	-4.2146217282405535e-09	798.2195433084445	53.90991581414626	-4.446331704805582e-10	-2.7311086136645347e-10	53.9099158130681	53.9099158220628	-4.131102629430124e-10	-2.889195492230409e-10	53.909915821030125	3.6664622899321913	-3.024706597851243e-11	-1.8716087701051273e-11	3.666462289861476	0.023366408752551728	1.1382974101318644	-32.298687694555	22.392014543750758	22.392014577940156	31.314088915977134	32.298687694555	0.7590736997168177	0.036000000000000004	0.2	0.2	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
771.9908544681988	1.9938625182083715e-10	-3.439155247700003e-10	771.9908544549127	55.075354613367544	1.9192026874397313e-11	1.3314205209133763e-12	55.07535461251223	55.07535462153346	1.472357395913513e-11	-2.501862134271637e-11	55.07535462062559	3.957005168420368	1.4028006562712302e-12	8.41730286461785e-14	3.9570051683616634	0.024680900257393834	1.1720861556462212	-32.345388572987254	22.40498059199758	22.40498068162434	31.357790031786934	32.345388572987254	0.7600262631936482	0.037	0.2	0.2	0.1	0.1	24.886768592721662	13.877079571174823
747.1623289447547	-2.1568468500853835e-09	-2.9324517592272372e-09	747.1623289340075	56.224202135426175	-1.659765674436886e-10	-2.6702004505342477e-10	56.224202134649595	56.22420214369504	-1.6341037107045226e-10	-2.2217455706098816e-10	56.22420214292177	4.261164216241358	-1.2589798693220052e-11	-2.024192360574518e-11	4.261164216185161	0.02603122557741144	1.2060472143055514	-32.38911662176591	22.415955006241745	22.41595519550874	31.39842705169607	32.38911662176591	0.7610023615736183	0.038	0.2	0.2	0.1	0.1	23.637575859371708	13.156317128073637
723.6294162841756	-5.933229412320793e-10	-1.4741694994598026e-09	723.629416276751	57.35681423789771	-4.5754037678735705e-11	-1.2917953503764027e-10	57.35681423734843	57.356814246291655	-4.786735278273945e-11	-1.1287785728935657e-10	57.356814245741994	4.579135498320374	-3.7092100470025e-12	-9.953946337974793e-12	4.579135498279401	0.0274173712381577	1.2401845416271748	-32.430462727477526	22.42525085725779	22.42525082589453	31.436590173640536	32.430462727477526	0.7620018183259073	0.039	0.2	0.2	0.1	0.1	22.483158888604876	12.490283979578127
701.297947547903	8.336687963979196e-09	2.211272048644095e-09	701.2979475396702	58.47356659011253	6.920607454710402e-10	1.8827776654724585e-10	58.47356658942954	58.47356659860475	7.022729551208058e-10	1.8172843476338117e-10	58.47356659794249	4.911112088357465	5.828510167907815e-11	1.5528682638714233e-11	4.91111208830196	0.02883932355282303	1.2745020492740644	-32.4699188989844	22.433129210722477	22.433129330975138	31.47277070381561	32.4699188989844	0.7630244562295107	0.04	0.2	0.2	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
																		-0.39330617163370074	0.1779323924448689	0.17793241462614537		0.39330617163370074	0.6216815236420894	0.001	0.4	0.4	0.1	0.1	32905.88562992246	18997.721932938333
																		-0.21973003545213518	-0.03617074773371915	-0.036169328468202845		0.21973003545213518	0.7546612907710077	0.002	0.4	0.4	0.1	0.1	8227.120883801535	4749.430483234583
																		1.923986430226248	-1.9840848095329788	-1.9840686495904738		-1.923986430226248	0.9762475984595793	0.003	0.4	0.4	0.1	0.1	3656.979213517336	2110.8579925487034
																		12.985428140889907	-11.62691922518879	-11.626828478172383		-12.985428140889907	1.2863705483678596	0.004	0.4	0.4	0.1	0.1	2057.4295691322045	1187.3576208086458
2393.8207251795425	6.932156573833737e-07	4.770116676034233e-07	2393.8713041539854	3.0515047560971467	8.93357130561033e-10	6.218562289671663e-10	3.0515658982985947	3.0515047258135093	8.198284333591765e-10	5.833092456871208e-10	3.0515658673277803	0.003964637979648752	1.0551520394420549e-12	7.62259983509693e-13	0.003964712684200489	0.0004906390866446951	0.15619014989706426	26.367009483619025	-24.176580324731603	-24.17658922346563	-28.385039161598897	-26.367009483619025	1.2477960606302165	0.005	0.4	0.4	0.1	0.1	1317.0665253167488	759.9088773175333
1898.8466951962794	2.6182255281172426e-07	-5.392302051626994e-08	1898.8632911600355	3.4864021679538877	4.932400927969447e-10	-1.0172732021545595e-10	3.486430795411029	3.4864021113504324	4.533518197488599e-10	-9.36113119227339e-11	3.4864307383026927	0.0065337942619697045	8.534752490544016e-13	-1.7578427959356586e-13	0.006533844197240199	0.0007044881467184864	0.18696666355127337	31.445044860178108	-28.364807652019362	-28.364793617147825	-33.44489006610828	-31.445044860178108	1.2352372981464435	0.006	0.4	0.4	0.09999999999999999	0.09999999999999999	914.8939381845995	527.7144981371758
1582.8221322296545	-6.252798624144297e-08	1.1821354902819777e-08	1582.828674150257	3.955663561319452	-1.611113142154383e-10	3.7832485130534206e-11	3.9556788515755454	3.955663487395697	-1.4865321518384006e-10	3.35634728386833e-11	3.9556787772394095	0.0100993232970989	-3.8236321418094605e-13	1.033895498999359e-13	0.010099359443338085	0.0009583465471993128	0.21805885175050627	26.20194086012088	-22.213721441306802	-22.213701673911483	-28.19925730096594	-26.20194086012088	1.2330305160080919	0.007	0.4	0.4	0.09999999999999999	0.09999999999999999	672.3964802670387	387.7086108762925
1360.5997773975173	3.022837263348754e-08	-9.066058785121274e-08	1360.602699037723	4.441165261140338	1.0604069951669833e-10	-2.595013037215062e-10	4.441174161624732	4.441165175939587	8.970599211408806e-11	-2.726665349789359e-10	4.441174076154622	0.014818669234366586	3.175205939591173e-13	-7.818806834040241e-13	0.014818696664223389	0.001251662096062241	0.24927401281738926	12.806061254056939	-9.049141075583119	-9.049125108241851	-14.804416167289709	-12.806061254056939	1.2333040707567913	0.008	0.4	0.4	0.1	0.1	515.006228756435	296.83940520216146
1194.6199906910779	-3.64527773174382e-09	2.1762691136175695e-08	1194.6214212422892	4.935053229462846	-1.626554063316877e-11	9.321610220732583e-11	4.935058740950563	4.9350531371830595	-1.1827545430415124e-11	8.803180248709387e-11	4.935058648410438	0.020849279601950738	-5.4171605413581735e-14	3.765444077148107e-13	0.020849301087252584	0.0015841545530166994	0.2805632652459324	-5.075181115550553	6.847915079301312	6.847924901273759	3.0754204974564976	5.075181115550553	1.2339337352569617	0.009000000000000001	0.4	0.4	0.1	0.1	407.0999143280604	234.53977694985596
1065.1687701822655	4.851017891735316e-07	-2.9180474844702934e-07	1065.1695222469289	5.432288662684095	5.822337846667195e-09	4.547421266407828e-11	5.432292239708232	5.432288564011444	2.381113221449896e-09	-1.4136122745038258e-09	5.432292140918432	0.028342511527789677	2.8556360887058186e-11	2.2235724350654793e-13	0.02834252874653023	0.001955724913582518	0.31191533545642885	-24.16799786540416	22.4487890348407	22.448793800573615	22.16711999275221	24.16799786540416	1.2344502419814323	0.01	0.4	0.4	0.1	0.1	329.91508490877163	189.97721932938333
960.9705693896775	-4.736174868269677e-10	-5.567251750921422e-11	960.9709864645578	5.929864208641133	-4.025306930190704e-12	1.0226377503259292e-12	5.929866609921044	5.929864110358152	-2.5565897837490073e-12	-4.686907281935042e-13	5.929866511460177	0.037445846024922874	-2.256291890071965e-14	5.1429151375643025e-15	0.037445860020793933	0.0023663341567570734	0.3433303916180414	-42.29181571136393	36.20709719514173	36.20709877427128	40.29010884769977	42.29181571136393	1.2348214704143012	0.011	0.4	0.4	0.09999999999999999	0.09999999999999999	272.80696168422435	157.0059663879201
875.0744478078485	-2.0396024181894082e-09	1.896496892800252e-10	875.074689994093	6.425978380541993	-1.3195366040215268e-11	8.647072047292795e-13	6.425980041167212	6.425978282049686	-1.678057388251891e-11	4.677505793980342e-13	6.425979942516606	0.04830358086250295	-1.1048596187064371e-13	-1.314071255555172e-15	0.04830359239335769	0.002815960612960796	0.3748120662787302	-58.32200310813297	47.61649256600849	47.6164924957093	56.31964091212853	58.32200310813297	1.2351007083647971	0.012	0.4	0.4	0.1	0.1	229.37147117314964	131.92862453429396
802.9294004514717	-7.012997557433908e-10	-7.584221197193432e-10	802.9295464282754	6.919517094821374	-4.1058245791531125e-12	-1.6721875400288823e-11	6.919518270708839	6.919516997442708	-5.527705218006576e-12	-6.816181255447418e-12	6.919518173191044	0.061056969466927784	-3.351360992514956e-14	-1.4924625135902814e-13	0.06105697906267418	0.0033045860733955843	0.4063650019709525	-71.88113977411587	56.73891114777267	56.73891040546009	69.87820086351788	71.88113977411587	1.2353366873664466	0.012999999999999998	0.4	0.4	0.1	0.1	195.56836600749511	112.41255581620315
741.4118747246839	-1.8452682883379925e-09	-1.883263703131205e-10	741.4119655415112	7.409767107791961	-1.573337492048511e-11	-5.892851589075068e-12	7.40976795732639	7.409767012591117	-2.036056315916206e-11	-8.434720143417131e-13	7.409767862008258	0.07584423729489492	-1.7722146090681575e-13	-5.080741109585024e-14	0.07584424534901078	0.003832191452037713	0.43799414170793416	-83.02638034513198	63.87980678624545	63.87980589529453	81.02288382189005	83.02638034513198	1.2355602062901316	0.014	0.4	0.4	0.09999999999999999	0.09999999999999999	168.7465562932672	96.92715271907312
688.2964966341167	1.0640465812806786e-09	6.682142760757274e-10	688.2965546879875	7.89625700570066	1.1510079234099638e-11	8.164684547736468e-12	7.896257630129192	7.896256913560762	1.27071104200671e-11	8.02292995825769e-12	7.896257537881926	0.09280056934998764	1.3680877185076112e-13	9.821675343631923e-14	0.09280057616031948	0.004398755619845553	0.46970452005881946	-92.02286947963596	69.40663486596443	69.40663406147438	90.01880108772419	92.02286947963596	1.2357881050822566	0.015000000000000001	0.4	0.4	0.09999999999999999	0.09999999999999999	147.10800790473036	84.43431970194814
641.9493807622101	-6.569366252902447e-10	1.8255327126502783e-09	641.9494187680605	8.37866742392878	-9.041017886741277e-12	2.654203542112612e-11	8.378667889993421	8.37866733558344	-8.696533769230664e-12	2.3452731209066998e-11	8.378667801551325	0.11205810532371656	-1.2025724144433376e-13	3.406430927221053e-13	0.1120581111221917	0.005004255224923747	0.5015011967634339	-99.20575848219642	73.6637035193258	73.66370287787063	97.20108637312798	99.20575848219642	1.2360287213773684	0.016	0.4	0.4	0.1	0.1	129.39836028345397	74.20985130054036
601.1409023809209	-5.051736123184268e-09	-1.0685117701564007e-08	601.1409277797628	8.856779214084764	-7.293647074407e-11	-2.0417664521237886e-10	8.856779566589823	8.856779130170022	-7.828570104240981e-11	-1.4997550255723374e-10	8.856779482582972	0.13374595655114557	-1.1219715307900407e-12	-2.8721787897237467e-12	0.13374596151764814	0.005648664787028672	0.5333892316930037	-104.90689493447056	76.94116738426686	76.94116690885176	102.90157835410412	104.90689493447056	1.2362857366878235	0.016999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	114.7209560121684	65.73606205168973
564.9263343526683	4.781207801065176e-09	-6.852080467761271e-09	564.9263516554868	9.330442752701533	7.848176010322241e-11	-1.1153890573402809e-10	9.330443022718171	9.330442673705349	7.640635751307247e-11	-1.2254818958625507e-10	9.330442943652645	0.1579902493664648	1.2657834614608637e-12	-2.0033281849437662e-12	0.15799025364702127	0.006331956841485909	0.5653736717306723	-109.42172610149188	79.47045771971874	79.4704573825886	107.41571991857734	109.42172610149188	1.2365604493317193	0.018000000000000002	0.4	0.4	0.1	0.1	102.42106663135239	58.63494423746399
532.5669458376691	4.0179413066739926e-10	1.5549958300897792e-09	532.5669578382217	9.799559274962576	7.745474893116126e-12	2.9043471564420886e-11	9.799559484403064	9.79955920137556	6.858900043426745e-12	3.083350399509278e-11	9.79955941074816	0.18491419573388806	1.3176243385871965e-13	5.816561051206135e-13	0.18491419944956936	0.007054102068440488	0.597459541313064	-112.9985981061239	81.43063641641969	81.4306361794632	110.99185506297628	112.9985981061239	1.2368530111377294	0.019	0.4	0.4	0.09999999999999999	0.09999999999999999	92.01158874571281	52.62526851229455
503.47623318107145	1.281098034716048e-09	2.634423227876611e-09	503.47624163514956	10.26406918939345	2.8220069166331124e-11	5.6713532995400605e-11	10.264069353594747	10.264069121593556	2.8686927903464336e-11	5.122439993625185e-11	10.264069285730729	0.21463819042637156	6.290890572491251e-13	1.110038429894848e-12	0.21463819367052844	0.007815069395517741	0.6296518345008844	-115.83926728334642	82.95795457203572	82.95795441252139	113.831739049741	115.83926728334642	1.2371630661486814	0.02	0.4	0.4	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
477.1823142205515	1.8639527879746976e-08	2.3823115053364093e-08	477.1823202681506	10.723944509826337	4.103870731241719e-10	5.433366434002708e-10	10.723944639997448	10.723944448114002	4.1360852652319424e-10	5.109467068192603e-10	10.723944578213638	0.2472799330035103	9.099126981867593e-12	1.1631947945123135e-11	0.24727993585517652	0.008614826077037074	0.6619555080728181	-118.10423713651123	84.15522545121827	84.15522534380848	116.09587475489934	118.10423713651123	1.2374900659101742	0.020999999999999998	0.4	0.4	0.1	0.1	75.47561402729166	43.07873454181028
453.3010328984742	3.94551203829575e-09	9.782604770528587e-09	453.30103728117405	11.179183750057897	1.0506645227991383e-10	2.6108684981124845e-10	11.179183854195436	11.179183694719416	9.776629008256331e-11	2.36315376274e-10	11.179183798812241	0.2829545723447142	2.5884381691062828e-12	6.325277796325745e-12	0.28295457486527115	0.009453337755815772	0.6943754755040074	-119.91955748938473	85.09979167233385	85.09979159346629	117.91031152109063	119.91955748938473	1.2378334168116254	0.022	0.4	0.4	0.09999999999999999	0.09999999999999999	68.84615641090156	39.251491596980024
431.516346351729	1.003179337375663e-11	1.8713166675858774e-10	431.51634956971265	11.62980830868605	-1.1130477232863404e-12	3.5919279686956927e-12	11.629808392826378	11.629808259954698	-7.45892288025125e-13	4.712272845834502e-12	11.629808344049266	0.3217748712201259	-6.031180697996376e-14	8.910235705329874e-14	0.321774873462329	0.010330568513031027	0.7269166017483312	-121.38347214784005	85.849854534386	85.8498544830471	119.3732926794149	121.38347214784005	1.2381925430987641	0.023000000000000003	0.4	0.4	0.09999999999999999	0.09999999999999999	63.06238470371083	35.91251783164146
411.5657757430932	9.401911919140338e-11	8.452204021875797e-11	411.56577813724107	12.075859746381543	2.004472525376342e-12	4.659231095199264e-12	12.075859815054866	12.075859704411487	2.6061419465000118e-12	2.529014997042394e-12	12.07585977304808	0.3638513877220518	5.6361475788364464e-14	1.302664587927137e-13	0.3638513897306785	0.01124648091028555	0.759583698740131	-122.57225009068249	86.44932346429174	86.44932342223522	120.561086680326	122.57225009068249	1.238566909122698	0.024	0.4	0.4	0.1	0.1	57.98632888930786	32.98215613357349
393.2294490632308	-7.0445229488528e-10	9.803106401326678e-10	393.2294508685175	12.517397609000014	-2.6890081913875153e-11	4.068920960092934e-11	12.517397665676866	12.5173975739289	-2.2753914053176197e-11	2.5927544459136834e-11	12.517397630544572	0.40929267061065666	-8.499216345752792e-13	1.0133112306660119e-12	0.4092926724246321	0.012201036026846392	0.7923815215297297	-123.54501850524059	86.9314586290469	86.93145860757257	121.53282010819899	123.54501850524059	1.2389560229613343	0.024999999999999994	0.4	0.4	0.09999999999999999	0.09999999999999999	53.5070488257657	30.39635509270133
376.32173656858373	1.1721964837414322e-09	-2.2651303789486016e-10	376.3217379414304	12.954497576002042	4.166889135752937e-11	-9.105005461453505e-12	12.954497623023093	12.954497547876153	4.004092341175099e-11	-9.034639155490613e-12	12.954497594869563	0.45820546524579014	1.426972545046238e-12	-3.507368541530048e-13	0.4582054668887592	0.013194193494101053	0.8253147649719799	-124.34763535558484	87.32157837862682	87.32157833808934	122.33435024657516	124.34763535558484	1.2393594323676396	0.025999999999999995	0.4	0.4	0.1	0.1	49.53452002466777	28.103138954050788
360.6847872167733	1.2090949092869142e-09	-1.1675673728523121e-09	360.68478827378624	13.387249801955575	4.073776574706182e-11	-4.8092117685941054e-11	13.387249841375363	13.387249780827243	4.6372891648561026e-11	-4.5130632221342255e-11	13.387249820221806	0.5106949267716447	1.5677859599388935e-12	-1.8435013623225128e-12	0.5106949282711785	0.014225911528642912	0.858388060898723	-125.01573206848926	87.63906189231221	87.63906184656229	123.00130776880229	125.01573206848926	1.239776718275644	0.026999999999999996	0.4	0.4	0.09999999999999999	0.09999999999999999	45.99507419851926	26.05997521665066
346.1834788132107	1.4241171205261102e-10	-1.2984289615331654e-09	346.18347963827074	13.815757375532222	6.934208580420683e-12	-6.03794293294588e-11	13.81575740895927	13.81575736139419	4.786466604700269e-12	-5.230205486649376e-11	13.815757394806797	0.5668648373729746	2.229444428582372e-13	-2.4231627362538463e-12	0.5668648387541014	0.015296146964959399	0.8916059757183397	-125.57707065191865	87.89882939646638	87.89882937085456	123.56145386382474	125.57707065191865	1.2402074882178278	0.028	0.4	0.4	0.1	0.1	42.82795862175523	24.23178817976828
332.70143292054894	-1.6801661867731746e-10	4.543443837665326e-11	332.70143357175084	14.240134850196192	-6.3717223929358255e-12	2.9404253909440606e-13	14.240134878805046	14.240134843004803	-7.320436222053824e-12	2.557702195479313e-12	14.240134871590282	0.6268178244281429	-2.8474087484652286e-13	3.222476664254695e-14	0.6268178257084908	0.01640485528840155	0.924973008397444	-126.05335914962873	88.11243791423612	88.11243788540705	124.03649569839759	126.05335914962873	1.2406513705976894	0.028999999999999998	0.4	0.4	0.09999999999999999	0.09999999999999999	39.982711202345065	22.589443439879112
320.1378411242233	4.869920281748714e-10	1.6020448512324587e-09	320.13784164391467	14.66050682505537	2.310661218631328e-11	7.83438967607964e-11	14.660506849746922	14.660506824721146	2.0594798517799183e-11	7.411497008718424e-11	14.660506849396917	0.6906555766592601	9.776606461536845e-13	3.6230275771300963e-12	0.6906555778533676	0.01755199066891071	0.9584935887893218	-126.46163941074397	88.28889448220828	88.28889445296105	124.443474193628	126.46163941074397	1.241108010092373	0.030000000000000002	0.4	0.4	0.09999999999999999	0.09999999999999999	37.417137506608974	21.108579925487035
308.4049161299208	-5.092094011014799e-10	-1.2799770344741245e-10	308.40491654754373	15.07700656675761	-3.025934800859007e-11	-6.6586264344950486e-12	15.077006588180309	15.077006573170353	-2.3604659938748135e-11	-6.264266440347358e-12	15.07700659457032	0.7584790556151005	-1.4103516696292293e-12	-3.3003477703688403e-13	0.7584790567318174	0.018737505995845435	0.9921720762816556	-126.81535200600605	88.4352609241419	88.43526085900976	124.79582894722245	126.81535200600605	1.2415770641642796	0.031	0.4	0.4	0.1	0.1	35.09573699319243	19.76870128297433
297.4258287764171	2.867466003444393e-11	-2.1258519972425255e-10	297.42582911468236	15.489774672882756	2.5579540497754345e-12	-1.8842782583513406e-12	15.489774691580676	15.489774685872806	2.079477716100009e-12	-1.0706710194555779e-11	15.489774704544923	0.8303887001708412	1.4780517015965624e-13	-8.369117085294025e-14	0.8303887012192602	0.019961352914153026	1.026012758741586	-127.12514818916527	88.55710914417126	88.55710914370576	125.10421019989478	127.12514818916527	1.2420582005442558	0.032	0.4	0.4	0.09999999999999999	0.09999999999999999	32.98846797154217	18.55246282513509
287.13302628697187	-3.052465493918659e-10	8.046439203538296e-09	287.1330265728746	15.898957779682265	-1.4354823955935834e-11	3.7275990295137746e-10	15.898957796644794	15.898957799087153	-7.78792426505651e-12	4.5400462742889537e-10	15.898957816015317	0.906484621971816	-3.377383882504065e-13	2.1279767874596286e-11	0.9064846229898768	0.02122348186206118	1.0600198517400554	-127.39950892851957	88.65886103970827	88.65886098815903	125.3770978710419	127.39950892851957	1.2425510955181416	0.032999999999999995	0.4	0.4	0.1	0.1	31.069770457076224	17.445107376435566
277.46685218104966	-6.439580565552685e-10	-2.237709823580411e-11	277.46685241070406	16.30470732381883	-3.610882867207832e-11	-9.768493428838099e-13	16.30470733843952	16.30470734939114	-3.769240766930057e-11	-1.77421153888938e-12	16.304707363996044	0.9868667903056462	-2.099522678738736e-12	-7.59296003134231e-14	0.9868667912468067	0.022523842110412855	1.0941974980399474	-127.64522546989538	88.74404867728697	88.74404874121853	125.62128212512124	127.64522546989538	1.243055432854543	0.033999999999999996	0.4	0.4	0.1	0.1	29.317787163694547	16.434015512922432
268.37440664262516	-1.9211520080111923e-10	-3.374333915029566e-10	268.37440683353594	16.707178363891913	-8.144450181906171e-12	-2.5292571517929743e-11	16.707178376880147	16.70717839539622	-1.2129986982694163e-11	-1.9599901087457722e-11	16.707178408386294	1.0716352050513283	-5.076023521517509e-13	-1.4743054764483834e-12	1.0716352059443441	0.023862381803722087	1.1285497673337475	-127.8677615114418	88.81550764615972	88.8155076519202	125.84222554924025	127.8677615114418	1.243570903231047	0.035	0.4	0.4	0.1	0.1	27.71373801300994	15.5083444350517
259.80859997398363	4.706314587100243e-10	-3.613945889817247e-10	259.808600133225	17.10652847141401	2.7715839264037167e-11	-3.492801861703373e-11	17.10652848299524	17.106528508586294	2.948252065752349e-11	-2.0406605855088115e-11	17.10652852016531	1.1608900569024432	1.762272194423286e-12	-1.9991888881197964e-12	1.1608900577515007	0.02523904800299551	1.1630806562172182	-128.07153779729057	88.87553068904265	88.87553066357873	126.04434774913298	128.07153779729057	1.2440972040402665	0.036000000000000004	0.4	0.4	0.09999999999999999	0.09999999999999999	26.241414534139903	14.658736059365998
251.72736209888294	-1.1534777214599703e-11	-3.4417150284722105e-12	251.72736223422515	17.502916697861192	-2.067226298970987e-12	4.0632748156168715e-13	17.50291670834582	17.502916740430486	-4.3785578259630935e-13	-1.7715582880443892e-13	17.502916750903434	1.2547318743422364	-1.278554351131073e-13	4.493714042539327e-14	1.2547318751586236	0.026653786730330496	1.1977940883854339	-128.26014927661186	88.92598122158537	88.92598130725818	126.2312425101569	128.26014927661186	1.244634039477626	0.037	0.4	0.4	0.1	0.1	24.886768592721662	13.877079571174823
244.09297896535068	4.9437801877983406e-11	4.690088374807249e-11	244.09297908056038	17.896502623835183	1.2097399296824848e-11	2.307371130041935e-12	17.89650263331799	17.89650267147876	5.064961448044401e-12	2.88316940756956e-12	17.8965026809518	1.353261657195411	9.856437572304616e-13	1.2830272888464014e-13	1.3532616579784764	0.02810654301527387	1.2326939150372629	-128.43653921371055	88.96838198922096	88.96838210988443	126.40585190903724	128.43653921371055	1.2451811208334542	0.038	0.4	0.4	0.1	0.1	23.637575859371708	13.156317128073637
236.87153273210455	5.999443382654412e-10	-3.552033019312948e-10	236.87153282950766	18.287445494056758	4.522240985150724e-11	-2.471443017990874e-11	18.287445502574247	18.287445546460667	5.044414163386214e-11	-3.005064670127307e-11	18.287445554961824	1.4565809968470815	3.811308226639315e-12	-2.1123580703689334e-12	1.4565809975921307	0.02959726094289503	1.2677839154737445	-128.60312166790766	89.00398551434176	89.00398548159264	126.57058879517021	128.60312166790766	1.2457381669254401	0.039	0.4	0.4	0.1	0.1	22.483158888604876	12.490283979578127
230.03242730119655	3.53318647678413e-11	-1.6133989196168507e-10	230.03242738565783	18.67590344146988	2.1110439856303405e-12	-1.370077433326231e-11	18.675903449273232	18.675903498283535	4.950151175002651e-13	-1.1035180813991136e-11	18.675903506090386	1.5647921835468415	-6.441589832495994e-14	-9.330097133900798e-13	1.5647921842684647	0.03112588370351158	1.3030677978754477	-128.76189486165254	89.03383097836155	89.03383107269555	126.72745015998215	128.76189486165254	1.246304904622576	0.04	0.4	0.4	0.09999999999999999	0.09999999999999999	21.414158039296566	11.873576208086458
																		-0.3854212277303948	0.19197549036411685	0.1919754902306274		0.3854212277303948	0.5791241767219492	0.001	0.6	0.6	0.1	0.1	32905.88562992246	18997.721932938333
																		-0.3870143533820324	0.19057345884928562	0.19057345030798317		0.3870143533820324	0.5844453415652165	0.002	0.6	0.6	0.1	0.1	8227.120883801535	4749.430483234583
																		-0.38995200059862	0.1884369945266586	0.18843689727427348		0.38995200059862	0.5933120911176731	0.003	0.6	0.6	0.1	0.1	3656.979213517336	2110.8579925487034
																		-0.39529577565776924	0.18631286413289527	0.18631231800695564		0.39529577565776924	0.6057216399059625	0.004	0.6	0.6	0.1	0.1	2057.4295691322045	1187.3576208086458
																		-0.40580492879704244	0.18613728237939448	0.18613520055256602		0.40580492879704244	0.6216700928738214	0.005	0.6	0.6	0.1	0.1	1317.0665253167488	759.9088773175333
																		-0.4272026117714598	0.19192193440132144	0.1919157234877451		0.4272026117714598	0.6411524499749724	0.006	0.6	0.6	0.09999999999999999	0.09999999999999999	914.8939381845995	527.7144981371758
																		-0.4697943338645526	0.21088643757543682	0.2108707920035556		0.4697943338645526	0.6641626120589842	0.007	0.6	0.6	0.09999999999999999	0.09999999999999999	672.3964802670387	387.7086108762925
																		-0.55043150214014	0.25483226475470055	0.25479744463245607		0.55043150214014	0.6906933880357422	0.008	0.6	0.6	0.1	0.1	515.006228756435	296.83940520216146
																		-0.6948114365101328	0.34175210473907763	0.3416816087020626		0.6948114365101328	0.7207365033011085	0.009000000000000001	0.6	0.6	0.1	0.1	407.0999143280604	234.53977694985596
																		-0.9401038053367853	0.49766762480781124	0.49753517198573666		0.9401038053367853	0.7542826094033452	0.01	0.6	0.6	0.1	0.1	329.91508490877163	189.97721932938333
																		-1.3378920409756414	0.7586876301091758	0.7584533683554535		1.3378920409756414	0.7913212949269647	0.011	0.6	0.6	0.09999999999999999	0.09999999999999999	272.80696168422435	157.0059663879201
																		-1.957416974623009	1.1732776910447384	1.1728835519306586		1.957416974623009	0.8318410975678492	0.012	0.6	0.6	0.1	0.1	229.37147117314964	131.92862453429396
																		-2.889108683261521	1.8047314375360952	1.804095562295667		2.889108683261521	0.8758295173707689	0.012999999999999998	0.6	0.6	0.1	0.1	195.56836600749511	112.41255581620315
																		-4.248391375026488	2.733832902860143	2.732843067463094		4.248391375026488	0.9232730310978232	0.014	0.6	0.6	0.09999999999999999	0.09999999999999999	168.7465562932672	96.92715271907312
																		-6.179745058949914	4.061698543786469	4.06020451559251		6.179745058949914	0.9741571076938714	0.015000000000000001	0.6	0.6	0.09999999999999999	0.09999999999999999	147.10800790473036	84.43431970194814
																		-8.861006756122116	5.912786871786502	5.910591634769729		8.861006756122116	1.0284662248126537	0.016	0.6	0.6	0.1	0.1	129.39836028345397	74.20985130054036
																		-12.507893116491353	8.438063005361519	8.434912795664424		12.507893116491353	1.086183886365136	0.016999999999999998	0.6	0.6	0.09999999999999999	0.09999999999999999	114.7209560121684	65.73606205168973
																		-17.37872551272641	11.81830489880277	11.813877997358457		17.37872551272641	1.1472926410495397	0.018000000000000002	0.6	0.6	0.1	0.1	102.42106663135239	58.63494423746399
																		-23.77933799298147	16.267537520181126	16.261431754302944		23.77933799298147	1.211774101820634	0.019	0.6	0.6	0.09999999999999999	0.09999999999999999	92.01158874571281	52.62526851229455
																		-32.06814789045821	22.036580842767226	22.028299753919097		32.06814789045821	1.2796089662541414	0.02	0.6	0.6	0.09999999999999999	0.09999999999999999	83.12406323694964	47.49430483234583
