SigmaE11	SigmaE12	SigmaE21	SigmaE22	SigmaAlpha11	SigmaAlpha12	SigmaAlpha21	SigmaAlpha22	SigmaAlphaBar11	SigmaAlphaBar12	SigmaAlphaBar21	SigmaAlphaBar22	SigmaKappa11	SigmaKappa12	SigmaKappa21	SigmaKappa22	SigmaQ011	SigmaQ012	SigmaQ021	SigmaQ022	Mu	Ttt	Txx	Tyy	Txy	rho	MuRho	T	S	Omega	EInternal	A0	B	P	muTB	c1
20.306967817276924	1.7188028778036823e-11	-4.7913673029142956e-11	20.311845608018146	0.5830736445216472	8.67835700061994e-13	-5.819987694216629e-13	0.583169901764245	0.5830715275174009	8.70433908854055e-13	-3.064120271923645e-12	0.5831714757037406	0.01852004875811678	9.013833051786806e-14	8.291209469570481e-15	0.018522704982218734	1.9499081244737546	5.1808321239441665e-11	7.509890293298066e-11	1.951241553462669	1.0	-1.0641393007591244	0.5320483443746479	0.5320909563844767	0	0.765538083255359	8.360528737351572	0.007999999999999998	3.3726657188028124	0.2716198917533429	1.0641393007591244	1.5	0.0	0.1	3.268869755322983	0.0
20.68813182099866	-5.950795411990839e-13	-3.269873261046996e-10	20.69253363773661	0.6711090958202637	-6.272809868397669e-13	-1.0278705071003981e-11	0.6712063275528296	0.6711131802555497	-2.427395420005217e-13	-1.124670404368748e-11	0.6712153782827296	0.024032045988808214	-6.232696385305212e-14	-3.6004165529286574e-13	0.024035039929064972	1.9468993930933784	-2.490526754067483e-11	-6.651232770211661e-12	1.9480667933388673	1.0	-1.0765344240127335	0.5382449924432767	0.5382894315694567	0	0.7678642873208975	8.32341049643886	0.009000000000000001	3.408291884188595	0.27799550973413856	1.0765344240127335	1.5	0.0	0.1	3.2452839806424563	0.0
21.013425054305596	-6.862954649022868e-12	-1.779909553079051e-12	21.01743871261889	0.7604874638839244	-2.219150818685809e-13	4.63127127377908e-14	0.7605857026033991	0.760499827429928	-2.582347241495567e-13	-4.290128523701603e-14	0.7606042501054067	0.030332027730458008	-6.096302784824343e-15	3.347618897631613e-15	0.03033536776321409	1.9461015576441625	1.3432854661659092e-12	2.3898120823316304e-13	1.947133632254225	1.0	-1.0889046191097862	0.5444294836402596	0.5444751354695266	0	0.7701911180367937	8.286501447595201	0.009999999999999997	3.4427477843088696	0.2842860232299038	1.0889046191097862	1.5	0.0	0.1	3.221879386647624	0.0
22.504552562214627	-2.1713297826408962e-10	-1.5755308169218551e-10	22.506523488599818	1.6894127262390204	-2.2919946463468484e-11	-1.3441521383802253e-11	1.689517427950913	1.6896577779560868	-1.3368672527359412e-11	-1.3494334027059748e-11	1.689775628842286	0.1392343023683182	-1.8877117133519504e-12	-1.3667825966041183e-12	0.13924204416329045	2.002928289220197	-5.4738259368207345e-11	-3.195347047367012e-11	2.003338610706315	1.0	-1.2112903834363162	0.6056234292308956	0.6056669542054206	0	0.7936039113951782	7.928754394011807	0.019999999999999993	3.764215458978282	0.34240216286157243	1.2112903834363162	1.5	0.0	0.10000000000000002	2.997725422294234	0.0
22.39345950167957	-5.426770144367765e-13	7.247091815543172e-12	22.394618160878995	2.610295969128674	8.496043838644165e-14	7.110265901666812e-13	2.6104026077338287	2.611019955145368	3.9139078357798964e-14	1.073938125671313e-12	2.611143251036799	0.3360873860214	2.5764349920415062e-14	1.0282939658501941e-13	0.33610140624763957	2.114403673632175	4.788477169580374e-14	-4.131697398912917e-13	2.114622228190399	1.0	-1.3317743505347794	0.6658695526045827	0.665904797930197	0	0.8174156533296005	7.591938484913611	0.02999999999999999	4.086282797415773	0.3917702132827058	1.3317743505347794	1.5	0.0	0.1	2.7912242752478287	0.0
21.598776115514916	7.51887441197141e-12	5.058176100192213e-13	21.599524871820346	3.4772588401996285	1.1997853793277617e-12	-1.636924425629995e-13	3.4773660448074297	3.478572405260541	7.045261279236501e-13	7.706687989279904e-14	3.478695454562181	0.6251680649576472	1.0513513119905671e-13	-4.8909978351885664e-14	0.6251893612827418	2.2505442951864865	1.7815407622123638e-13	-5.257180418063437e-13	2.2506712235418647	1.0	-1.4514214263292597	0.7256969619270207	0.725724464402239	0	0.8417034902975238	7.276647083257794	0.039999999999999994	4.427241995556242	0.4326282562094863	1.4514214263292597	1.5	0.0	0.1	2.601717865394446	0.0
20.542905692996698	1.3575363055906564e-11	4.837463762896732e-12	20.543380854702818	4.288638531090583	4.158437028662775e-12	8.037438207912792e-13	4.288734571260255	4.290490671776608	2.7875006116976275e-12	1.1587992537983938e-12	4.290599544218889	1.0140640530213842	9.119552455502521e-13	2.002844853661089e-13	1.0140902628058424	2.3977366995368143	5.103745914820428e-13	1.1988597571522518e-13	2.3978140628361437	1.0	-1.5715806850815517	0.7857797691014852	0.7858009159800667	0	0.8664958901494599	6.9831492219316305	0.049999999999999996	4.793307890917902	0.46541940038619667	1.5715806850815517	1.5	0.0	0.1	2.4283509581069276	0.0
19.448157343086464	-9.308109838457312e-13	-4.2870151872875795e-12	19.448450600891665	5.062705021030537	-3.591643377426801e-13	-1.16483880669324e-12	5.062783806997715	5.064944768189245	-1.0147957527451814e-13	-8.062613387834728e-13	5.065033055754431	1.51714635915601	-6.353098991907896e-14	-2.425337010881624e-13	1.5171744087434802	2.546477980115256	-1.0087953275643787e-13	-4.0968277787973834e-13	2.5465260833147525	1.0	-1.6937253132073005	0.8468545734596364	0.8468707397476638	0	0.891805397531558	6.71126664663826	0.059999999999999984	5.187921510171439	0.49064462506545625	1.6937253132073005	1.5	0.0	0.1	2.2701245741966263	0.0
18.419851570091815	9.909184583989372e-12	-3.099742684753437e-12	18.420029946511182	5.821989782661696	3.781426305141214e-12	1.6293398801326597e-13	5.822051182437096	5.8244402895249	2.7246531700654293e-12	-1.348174305945665e-12	5.824508301218394	2.155761773211324	1.039609262168808e-12	-3.085272986352306e-14	2.1557893321535704	2.6899911204265337	-8.017510056334773e-14	-1.2412069479529485e-13	2.690021018251226	1.0	-1.8193454677774008	0.9096665601039732	0.9096789076734276	0	0.917636029223861	6.460415010150671	0.07000000000000002	5.613435652666402	0.5087689428668916	1.8193454677774008	1.5	0.0	0.1	2.1259504410758425	0.0
17.497837259974165	-6.152856002472618e-13	5.691003224228552e-13	17.49794490784375	6.586195034414997	-1.189981323005972e-13	3.7369198328634694e-13	6.586241290202041	6.588700114913612	-1.1949905989213387e-13	1.5734692236379248e-13	6.588750766644692	2.9572458793526883	1.2584361938837833e-14	1.4657572785967881e-13	2.9572713981864447	2.823892058774943	-2.157492489619135e-14	1.1339945122183451e-13	2.823910466250801	1.0	-1.9498839607869212	0.9749372555772893	0.9749467052096321	0	0.9439857916392032	6.2296921658254725	0.08000000000000002	6.071623701572915	0.5201682730218846	1.9498839607869212	1.5	0.0	0.1	1.994700908962646	0.0
16.689208430225747	6.697975507563569e-13	-6.237232952344129e-13	16.689273023764386	7.370420367280375	4.091586832786174e-13	3.818656499995778e-13	7.370454299014735	7.372862382092273	1.8250550893511799e-13	-4.189550913054961e-13	7.372899145418627	3.9539713025867735	1.183714011797546e-13	1.8502221822356643e-13	3.953993861255955	2.945786713791671	-2.190800051204228e-14	8.828602554407375e-14	2.9457979174849864	1.0	-2.0867044305005407	1.0433485851886943	1.0433558453118466	0	0.9708482584982301	6.017974519506904	0.09	6.563887875443296	0.5251062632124139	2.0867044305005407	1.5	0.0	0.1	1.8752507613188503	0.0
15.98672559989641	-1.862621168413625e-12	2.2448709557920665e-13	15.986764192271622	8.185618246922568	-3.655703358699173e-12	2.882227999208212e-13	8.185642594385401	8.18791854354545	-6.287857541752795e-12	1.2145454881094351e-12	8.18794467955392	5.182755783627308	-5.800594435523709e-12	6.325366073919041e-13	5.1827749819406606	3.0547685036172005	-6.29765958932991e-13	-5.708065927403228e-13	3.0547752552695204	1.0	-2.231081737705956	1.1155380650283242	1.1155436726776318	0	0.9982137875627467	5.82400480614422	0.1	7.091368323842989	0.5237311177589105	2.231081737705956	1.5	0.0	0.1	1.7665093782759966	0.0
5.887765781669376	-3.8058445284150366e-13	9.938716516444401e-13	5.898458342457291	0.01638484437820068	-3.434884192237826e-14	1.614137308382437e-14	0.016421169954753338	0.016410036043267302	-1.634818442646087e-15	4.303189180565803e-15	0.01641842486207505	8.210029565747253e-05	-1.4799324917467013e-16	8.31636989911179e-17	8.225778114557742e-05	2.612797224535727	9.064731747817476e-13	2.2689634770722163e-13	2.620838386087028	1.0	-1.1563341007745647	0.5782209563156486	0.5781131444589159	0	0.9625161423142709	16.28685547278735	0.000999999999999994	4.531082792253728	0.18928687566804003	1.1563341007745647	2.0	0.0	0.1	3.4390600442094232	0.0
8.704595213516335	1.1088463480746213e-11	8.175682353339653e-12	8.71224679495931	0.054736321171961505	3.4468869150275275e-14	3.041064757484664e-13	0.054775382736597385	0.05476593787282822	5.2063031899917556e-14	1.2052316499702975e-13	0.05478210943762294	0.000480938917227475	1.2125597742457685e-15	3.682324380699226e-15	0.0004812358175877064	2.471608326175364	1.6949052729528464e-11	7.55560881443515e-12	2.476819376847245	1.0	-1.1856858996974027	0.5928521942146356	0.592833705482767	0	0.9649951617767016	16.20682438491519	0.0019999999999999944	4.736145590043682	0.21121844674061374	1.1856858996974027	2.0	0.0	0.1	3.414200799486534	0.0
10.40987571282659	-1.0937917238607042e-12	-1.0103029524088925e-12	10.415119531449776	0.10191448177680086	-3.8126287422854515e-14	-4.127072349896623e-14	0.10196247226607315	0.10195091914057039	1.304859085230212e-14	-2.4639604565156624e-14	0.101978050141444	0.0012938895004087892	7.85156470994413e-17	-7.320074175732527e-16	0.0012945243093737194	2.379611082348429	1.3690595469673062e-12	-3.6065408141576027e-13	2.3828763097480223	1.0	-1.215032870837176	0.6075027530702769	0.607530117766899	0	0.9674496120599685	16.127632248899815	0.0030000000000000096	4.848943601715619	0.2330364279720607	1.215032870837176	2.0	0.0	0.1	3.389523837794453	0.0
11.569594977534464	-1.0231815394945443e-12	6.488143355909415e-13	11.574523941813649	0.15396739673420937	-3.246508211124719e-14	-1.3197187850100484e-16	0.15402912824612197	0.15401588435869729	-3.754599943353588e-14	2.0426772319233655e-14	0.15405577146782665	0.0025635330325147997	-1.0932197071324489e-15	6.213703940764031e-16	0.0025646297205276715	2.319304667382685	-7.621116871781076e-13	1.6720332358300447e-12	2.3220864493592277	1.0	-1.2443489689701326	0.62214947159479	0.6221994973753426	0	0.969896933209421	16.049099377946987	0.003999999999999995	4.930060351051122	0.25473179435650717	1.2443489689701326	2.0	0.0	0.1	3.365029087213313	0.0
12.427555229859735	2.5984547846746864e-11	-2.0012227430754592e-09	12.432561692877792	0.20935684138974872	4.754989322712837e-12	-1.5025207944000818e-11	0.20942606271753847	0.20941092121465107	-2.685822884649674e-12	-5.225706014534454e-11	0.20946033734951539	0.0043196241066583265	-7.229629473948599e-15	-4.275852065552056e-13	0.004321071235765903	2.2781515003919726	-9.132239102880591e-11	2.552356181618636e-10	2.280807335414366	1.0	-1.2736101078536795	0.6367738059755663	0.6368363018781129	0	0.9723424506262376	15.971109821235336	0.004999999999999994	4.995997203392172	0.27628767121048103	1.2736101078536795	2.0	0.0	0.1	3.340716447134716	0.0
13.100381946610447	1.531912374730382e-10	7.889870978772251e-10	13.10532523720484	0.26731705954017243	-2.0907069393393848e-11	3.221099987411437e-11	0.26738952863356713	0.2673702124979576	1.791240686628194e-12	3.3821492960528604e-11	0.2674276905101453	0.006586883389357486	-3.091488720672419e-13	7.802023477627059e-13	0.006588588163038408	2.24963284589548	4.1985810740786907e-10	-6.058381217840563e-10	2.2521102024234363	1.0	-1.3028004059621474	0.6513649066414172	0.6514354993207304	0	0.9747874215578162	15.893598777377184	0.0059999999999999915	5.053246488903535	0.2976935054709101	1.3028004059621474	2.0	0.0	0.1	3.3165857883409826	0.0
13.649943418953754	8.189626754528945e-11	3.8467717899948184e-10	13.654697205095188	0.3273948478797029	1.4569026932271097e-12	9.720866942385734e-12	0.327469992482549	0.3274452033647926	1.7759626296893743e-12	1.029595877977715e-11	0.3275108848338698	0.00938719972070955	3.59084266909218e-14	2.7874985074392245e-13	0.00938916372714279	2.2297248517438675	1.2821977704424475e-11	2.562285019411069e-11	2.2319560418481075	1.0	-1.331910470622628	0.6659170382015036	0.6659934324211244	0	0.9772315091159879	15.816535352057372	0.007000000000000009	5.105017625274175	0.3189438381297208	1.331910470622628	2.0	0.0	0.1	3.292636953106783	0.0
14.11164687202411	1.9941825968317062e-11	-1.8855317307497899e-10	14.116161555201685	0.389273999157075	4.0144873100864e-13	-7.455670510238295e-12	0.38935296736206587	0.3893233423983088	7.145243995735844e-13	-7.290200271873314e-12	0.38939763218423995	0.012740118994486325	5.836055587791653e-14	-3.378719808783991e-13	0.012742405738557486	2.2158824348019586	4.0334915293635706e-11	-5.344620258127261e-11	2.217849204659661	1.0	-1.360933985694329	0.6804266595641295	0.6805073261301996	0	0.9796743599324829	15.739905022913877	0.007999999999999998	5.153117599936232	0.34003468496235634	1.360933985694329	2.0	0.0	0.1	3.268869755322983	0.0
14.507263762749403	-3.4564795470259924e-11	-1.8300871929000095e-10	14.51153869690971	0.45271027347506426	-2.5612605215270328e-12	-6.310988619560037e-12	0.45279462221038785	0.4527623088530882	-1.3406352155473815e-12	-4.396526089835254e-12	0.4528454086203317	0.01666316751533426	-8.854909029439963e-14	-1.7568034098825203e-13	0.0166658676672302	2.2064723032949196	6.084089658894764e-12	-2.1771732125725027e-11	2.2081909318767465	1.0	-1.3898659893677519	0.6948911101276418	0.6949748792401098	0	0.982115897370816	15.663700751234446	0.009000000000000001	5.198650864828884	0.36096223421347595	1.3898659893677519	2.0	0.0	0.1	3.2452839806424563	0.0
14.851047708965757	-2.885558458842752e-11	2.6649793483102258e-12	14.855103784811572	0.5175039886632514	-9.123328738435634e-13	2.159881573217803e-13	0.5175950505351394	0.5175631490701947	-1.5627783839912858e-12	9.817330252229612e-14	0.5176549975524241	0.02117214645625467	-6.684542527219674e-14	1.0459972146593347e-14	0.021175355632622787	2.2004175717548335	-8.296143182305892e-12	1.2354899075159773e-12	2.2019200902183975	1.0	-1.418702176250814	0.7093081239141923	0.7093940523366217	0	0.9845562551747569	15.587919073169472	0.009999999999999997	5.242333461747292	0.38172258645858426	1.418702176250814	2.0	0.0	0.1	3.221879386647624	0.0
