IntegralExpB0	IntegralExpB0AtOverQtt	IntegralExpB0Test	ax	ay	Gx	Gy	mu	T	SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	S	mutimesrho	murhooverst	soverrho	rhoovers	Ttt	Txx	Tyy	rho	EInternal	Ax	Ay
0.999999995349569	1.7078926480644407	0.9997794068260404	0.5	0.5	1.0	1.0	3.4191580639928443	0.0018000000000000032	1044257.6271846446	0.1726984919129124	6907.816519317829	0.001142410280904013	6907.816519534036	0.001142344541291266	45.69559610525168	7.5566737519472846e-06	0	0.30345309912271506	1.1151992908502906	0.6656423576274565	331.21671861270306	2.366153001994766	0.2715375634970743	-0.35910637719313326	0.18010358171050345	0.18009977185057022	0.303453637367855	0.35910637719313326	0.5	0.5
0.9999999956298826	1.705263435721537	0.9997725305448054	0.5	0.5	1.0	1.0	3.414200799486534	0.0019999999999999944	840805.7088782587	0.4684257993964308	6188.890073524248	0.0034479301818084694	6188.890073297345	0.0034479747979553436	45.55440750548716	2.537942290493627e-05	0	0.30389548191546123	1.1184374641135886	0.6661011583127356	297.3961268046368	1.712062763483537	0.27107950033727624	-0.35960435407019936	0.1803529845792874	0.18034918980920955	0.30389577915276167	0.35960435407019936	0.5	0.5
0.999999998586186	1.6922291653839365	0.9997380457360723	0.5	0.5	1.0	1.0	3.389523837794453	0.0030000000000000096	361318.6403680639	0.014030914738148702	4018.1937847002046	0.00015603704749412705	4018.1937848920074	0.0001559606866261389	44.68611406780062	1.7344303676367793e-06	0	0.30611644565824103	1.1347670371804777	0.6684053386350675	195.9480505602826	3.3618718191555654	0.2687916783375491	-0.36211393556496524	0.18160986769377935	0.18160614749634363	0.3061159609123946	0.36211393556496524	0.5	0.5
1.0000000049132975	1.679359671216783	0.999703249342658	0.5	0.5	1.0	1.0	3.365029087213313	0.003999999999999995	195958.02887172482	0.0012156850269779461	2926.6701250162596	1.8156579591919225e-05	2926.6701250149604	1.8147016584310674e-05	43.71059343987521	2.710305290990405e-07	0	0.308352827195614	1.151330791783346	0.6707264966947408	145.24122158929714	-14.613114902605084	0.2665090062066279	-0.3646567043923871	0.18288337810484942	0.18287973088112344	0.3083519352387861	0.3646567043923871	0.5	0.5
1.0000000157496496	1.6666372422132387	0.9996679948942735	0.5	0.5	1.0	1.0	3.340716447134716	0.004999999999999994	120834.42138188574	0.0027089109430304278	2272.175957946433	5.093890965263328e-05	2272.175957944029	5.096505397086629e-05	42.726453698677126	9.583571944506215e-07	0	0.31060482767784703	1.1681318483144953	0.6730646468116528	114.83105685457093	2.1751558931954706	0.26423293121061864	-0.3672331478723954	0.18417376001909708	0.18417018428426998	0.3106037005380101	0.3672331478723954	0.5	0.5
1.0000000322920608	1.6540512721099145	0.9996322068765796	0.5	0.5	1.0	1.0	3.3165857883409826	0.0059999999999999915	80861.21887473874	0.009404893704298237	1837.8170580047667	0.00021375754145640762	1837.8170580525173	0.00021386231063775987	41.77049711061378	4.860733673925289e-06	0	0.3128725215642417	1.1851729026288529	0.6754197977630694	94.56936010731368	0.5929775481220536	0.2619647989955295	-0.3698437557793901	0.1854812584895569	0.185477752738895	0.3128712496363463	0.3698437557793901	0.5	0.5
1.000000070495827	1.6354130292111608	0.9995774722229038	0.5	0.5	1.0	1.0	3.280730662270309	0.0074999999999999945	49005.330817776216	0.0018734578526916974	1407.3657738837558	5.380426762717279e-05	1407.365773880644	5.378637086067622e-05	40.41843626033715	1.5447030423282846e-06	0	0.3163035410636358	1.2111900638906268	0.6789844111460982	74.32547962361386	0.4670049442625979	0.2585801067693046	-0.37382480801614687	0.1874751413786588	0.18747173777115855	0.31630214314912036	0.37382480801614687	0.5	0.5
1.0000001802007596	1.604953211028471	0.9994835457903904	0.5	0.5	1.0	1.0	3.221879386647624	0.009999999999999997	25267.84143306718	9.551628572342137e-05	985.1028950436415	3.7239761992736653e-06	985.1028950684109	3.7210858572656275e-06	38.40716366091767	1.4507718295196847e-07	0	0.32210050961741843	1.2557876177050833	0.6850104691885285	54.11764758514974	-0.689946321708021	0.2529942210224977	-0.3806377812107712	0.19088739813735503	0.19088415775316142	0.3220990203601546	0.3806377812107712	0.5	0.5
1.000000363806536	1.5752066510374592	0.9993867216396167	0.5	0.5	1.0	1.0	3.1641587252811654	0.012499999999999997	14900.369845725958	1.5013806728403987e-05	739.2963505460787	7.449747212326802e-07	739.2963505436998	7.422598051877276e-07	36.683369835337864	3.6830420177924897e-08	0	0.3279955300091649	1.3019629323408757	0.6911427623066746	42.0293536587399	4.253378031118834	0.24748927087097472	-0.38768003097433956	0.19441451452940575	0.194411428675141	0.32799401625638064	0.38768003097433956	0.5	0.5
1.000000638863545	1.5461396957969182	0.9992877613552026	0.5	0.5	1.0	1.0	3.1075637029740606	0.015000000000000005	9582.401491396266	2.7573603383727997e-05	580.8436846364376	1.6715672395712014e-06	580.8436846305641	1.6698060560975418e-06	35.21190370089226	1.0122694443104873e-07	0	0.33398822015998114	1.3497539429476	0.6973811339367743	34.001011488546446	-11.314924102254988	0.24207672445488018	-0.39495971280349856	0.19806057215102862	0.1980576326444797	0.33398671214804165	0.39495971280349856	0.5	0.5
1.0000010206617886	1.5177272253643581	0.9991875305725848	0.5	0.5	1.0	1.0	3.052088288289314	0.0175	6550.652173112935	9.660433662292583e-06	471.6063431731968	6.955961468498187e-07	471.60634317303106	6.966700862544533e-07	33.95791684474714	5.016349405190463e-08	0	0.3400780757919041	1.3991981513442875	0.7037253314311627	28.29267988637357	-0.32403158367408763	0.23676612297884972	-0.4024851752448452	0.20182974736345713	0.20182694650414248	0.34007658885999925	0.4024851752448452	0.5	0.5
1.0000015215611662	1.489948945120533	0.9990869313513803	0.5	0.5	1.0	1.0	2.997725422294234	0.019999999999999993	4687.412603913547	6.408285728271657e-06	392.610652181449	5.368633448674883e-07	392.6106521816704	5.379770462466581e-07	32.891496868793716	4.5069864733851355e-08	0	0.3462644856831075	1.4503325839509964	0.7101750068960246	24.03430378916948	2.545512758092985	0.2315654124231498	-0.41026495367048615	0.20572631095076832	0.20572364125114415	0.34626302814789217	0.41026495367048615	0.5	0.5
1.0517701849376717	0.6591404473668184	0.41371995903392916	2.0	2.0	0.1	0.1	3.4390600442094232	0.000999999999999994	6.205192537570533	1.0685165345118245e-11	0.017560400602989277	2.681362650128191e-14	0.01756048249195462	6.204265151963477e-14	8.641121101930794e-05	2.765186019951172e-16	0	0.9766791637164097	4.434088947169048	4.807100897147705	847.1001227245889	0.07820493384959433	0.061689970166341715	-2.9047019337736946	1.5378942049274764	1.5377991874623336	0.9781409619423858	2.9047019337736946	2.0	2.0
1.0388414571299676	0.6612683588653178	0.5077557225864512	2.0	2.0	0.1	0.1	3.434073610135725	0.0011999999999999962	6.655325408487498	4.375799366198969e-12	0.023228460585126356	1.3542942605421668e-14	0.0232285254913196	1.3782796471740672e-15	0.00013295601256625567	2.1277481758112563e-18	0	0.9776425187528485	4.540096302753013	4.809170827654873	674.5317501419213	0.08254674734583424	0.06657034925507255	-2.9070994811661826	1.5390045777931336	1.5389663879684843	0.9786109425845618	2.9070994811661826	2.0	2.0
1.032682007790023	0.6628637731397307	0.5464964894386841	2.0	2.0	0.1	0.1	3.429094468948998	0.0014000000000000089	7.194038195153779	4.803998735165626e-12	0.030069718545266293	2.0095982457501326e-14	0.030069763577641906	2.319767743980794e-14	0.00019520482023248356	1.195922464030682e-16	0	0.9783506096141377	4.606741889236587	4.811190732960931	558.7207796074084	0.031137364772827084	0.06831530900634467	-2.9094193093817395	1.540095298445541	1.5400738313125695	0.9790786901629487	2.9094193093817395	2.0	2.0
1.028554360629125	0.6627577553421006	0.5698200724546773	2.0	2.0	0.1	0.1	3.4241226203498476	0.0016000000000000105	7.695195686163333	3.824404167837067e-13	0.03750296474470395	8.609380287297535e-15	0.03750298496420185	1.2593245143717333e-14	0.00027236649788172696	6.223315409798897e-17	0	0.9789623056139336	4.657324911898848	4.813203351404338	475.7888212168569	-0.06602217712960941	0.06946845472349412	-2.911721266263739	1.5411817689555085	1.54116758381346	0.9795430832709819	2.911721266263739	2.0	2.0
1.0254092667549817	0.6618097519636064	0.5888652299470537	2.0	2.0	0.1	0.1	3.4191580639928443	0.0018000000000000032	8.151946157985968	2.893628272521496e-13	0.04539699971758812	2.4603456380688845e-15	0.045396992555884697	4.277098838360892e-15	0.00036487694621288846	3.0904920207473643e-17	0	0.9795238711896591	4.698655489951936	4.815217327314201	413.57909532828296	-0.2144657022861045	0.07035993804600398	-2.9140188467671586	1.5422678710126567	1.5422575651192398	0.9800041873338455	2.9140188467671586	2.0	2.0
1.0228666303836038	0.660471420678982	0.6055916033375375	2.0	2.0	0.1	0.1	3.414200799486534	0.0019999999999999944	8.567842805290562	1.0783600075992132e-12	0.05367916107733037	1.0259727551270617e-14	0.053679130095649064	5.2788354500388045e-15	0.00047322539252321155	7.594260315466316e-17	0	0.9800556349368732	4.733816535696112	4.817235060460614	365.256961357635	-0.43667049690981236	0.07108974243495847	-2.9163165187947993	1.5433549455261877	1.5433469795338757	0.9804624249131865	2.9163165187947993	2.0	2.0
1.0148124971630976	0.6524895730106929	0.662304209707345	2.0	2.0	0.1	0.1	3.389523837794453	0.0030000000000000096	10.190028681071375	3.893949634616154e-14	0.09945409642078645	4.504598780022381e-16	0.09945402574729394	1.3779649999259385e-14	0.0012670839755366484	1.5805803727633684e-16	0	0.9825143256469144	4.8598828813454995	4.827387824845472	228.15198994866748	63.23497753037645	0.07348973389058457	-2.9278412830440104	1.548814545232177	1.5488110268072304	0.9827243268910254	2.9278412830440104	2.0	2.0
1.0104999694787857	0.6444559020367268	0.697743116386191	2.0	2.0	0.1	0.1	3.365029087213313	0.003999999999999995	11.32643646330895	6.617872231014009e-13	0.15037194622936154	9.334452430498605e-15	0.15037185563558975	8.719821918823062e-15	0.0025111597287184235	1.2801074408231034e-16	0	0.9848400763253277	4.946000696719579	4.8376295723210205	164.21955743833226	2.3362973731832195	0.07495981752515093	-2.9394373015763673	1.5543149183165088	1.554312688707602	0.9849590262632745	2.9394373015763673	2.0	2.0
1.007862528572924	0.636530710088556	0.7236624718242777	2.0	2.0	0.1	0.1	3.340716447134716	0.004999999999999994	12.184265509207684	2.596456492882018e-12	0.20486594045096954	8.012225198131261e-14	0.20486584021782564	6.618454370760117e-14	0.004237572596757738	1.721941171950149e-15	0	0.9871153043745519	5.014196668822434	4.847939085527494	127.46098949464064	1.6656273461156061	0.0760619696764766	-2.9511005553742113	1.559852392623818	1.5598507370216859	0.9871810321432661	2.9511005553742113	2.0	2.0
1.0061161427363725	0.6286670292020653	0.7439571865609378	2.0	2.0	0.1	0.1	3.3165857883409826	0.0059999999999999915	12.865008168774889	6.832789478250089e-13	0.26209904431227943	1.4553455019659194e-14	0.26209897329478066	1.0368847389719841e-14	0.006472051006204486	1.8566455818542989e-16	0	0.989365673626214	5.072591228546718	4.858304230928683	103.68038430753487	1.4192869121165541	0.07697257399061154	-2.962827244803838	1.5654245921214978	1.5654232545465396	0.9893968235042271	2.962827244803838	2.0	2.0
1.0044152767760726	0.6170100490212725	0.7679868988702251	2.0	2.0	0.1	0.1	3.280730662270309	0.0074999999999999945	13.669123333930095	3.730542349656411e-13	0.35198925946568416	2.1206920858602392e-14	0.35198924233250445	1.5099079519434925e-14	0.010823574454200144	6.8336468139173175e-16	0	0.9927179495953875	5.149615586857891	4.873941339402791	80.53808141668672	1.2140432614857335	0.07811855570686163	-2.980531698832997	1.573845284510157	1.5738442221838413	0.9927159393245271	2.980531698832997	2.0	2.0
1.0028138350418208	0.5981470275103244	0.7978975150509088	2.0	2.0	0.1	0.1	3.221879386647624	0.009999999999999997	14.649401742504601	1.2924509199500014e-13	0.5100222509172463	6.392978550497925e-15	0.5100222480769991	1.05193296257336e-14	0.020892838068776624	1.5208142996545343e-16	0	0.9982814099271421	5.262890014519928	4.9002105873599096	58.12173928292324	0.9490628484064635	0.07963773409324279	-3.0103364980396474	1.5880413930022879	1.5880405686525578	0.9982491261802025	3.0103364980396474	2.0	2.0
1.0019372224667158	0.5801989536913413	0.8204878421471473	2.0	2.0	0.1	0.1	3.1641587252811654	0.012499999999999997	15.354011744130634	2.0853253828798547e-12	0.6756405413780678	1.1952151839501254e-13	0.6756404961801457	1.174385186606899e-13	0.03468673251590987	6.18444451062699e-15	0	1.003842883294645	5.366670813075395	4.926711690790856	45.0837952014141	0.5860510125788303	0.08080136736696805	-3.0405090470289804	1.6024366915344046	1.6024359966321606	1.003795165439051	3.0405090470289804	2.0	2.0
