SigmaEL	SigmaET	SigmaAlphaL	SigmaAlphaT	SigmaAlphaBarL	SigmaAlphaBarT	SigmaKappaL	SigmaKappaT	basis_angle	rhoH	Trace	TRatio	Omega	rho	S	T	Mu	EInternal	Txx	Tyy	murh	ax	Gmu	ay	Ax	Ay	Gx	Gy	mu	Q
508.5396593769131	3.2306175974401025e-09	1.2064832100545895	7.023997024120882e-12	1.2064832185973213	8.414574431155907e-12	0.0030097645787520123	1.8071316468408076e-14	0.0	0.0011060971483286863	0.09435514483620024	0.29584440862750416	-0.7831295423945946	0.7208540719498227	0.44881731679195497	0.0070999999999999995	1.0	0.31893502829388337	0.20664880025048138	0.20664137287960227	653.6133115376948	0.6	0.0009179739601515094	0.6	0.6	0.6	0.2	0.2	653.6133115376948	376.8641526073861
500.90621645183853	1.342607891681967e-08	1.2223276467116144	3.0787176631218374e-11	1.2223276553066933	3.3713663506853344e-11	0.003136632100237031	7.742292154082928e-14	0.0	0.0011367956891594796	0.09514159986231545	0.29934862756097164	-0.783939979289582	0.7206448282432114	0.4550796205285974	0.007200000000000001	1.0	0.3178287491661772	0.20648891276125714	0.20648143626723559	635.6073261562493	0.6	0.0009439790501289847	0.6	0.6	0.6	0.2	0.2	635.6073261562493	366.4684014841499
493.4993058266921	7.4218260046835655e-09	1.238180846146062	1.9064107894507927e-11	1.2381808547890745	2.048658084798227e-11	0.0032670472183116248	5.26594399974339e-14	0.0	0.00116793172532831	0.0959384842449365	0.3028662538375858	-0.7847394105513568	0.7204538142570431	0.4613479256287212	0.0073	1.0	0.31676848453503903	0.20635724359659638	0.20634972518337913	618.3362317717522	0.6	0.0009703458558150273	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	618.3362317717522	356.4969400063489
486.29957206859035	1.5439900918662493e-09	1.2540154928866611	4.195769634897687e-12	1.254015501583987	4.136549420147097e-12	0.0034009833286266365	1.11657098640103e-14	0.0	0.0011995086157411707	0.09674376885143676	0.3063869463898006	-0.785522457565617	0.7202795514612399	0.4676216493887605	0.0073999999999999995	1.0	0.31575682316554887	0.20625407269027185	0.20624651932671373	601.760574181446	0.6	0.0009970742945666707	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	601.760574181446	346.92698927937056
479.2909619867207	2.8059824797900534e-10	1.2698094614480266	2.468181942992549e-12	1.2698094701907152	7.720975096536118e-13	0.003538420712104865	7.019813380107527e-15	0.0	0.0012315292965930865	0.09755533239090225	0.30989995612370885	-0.7862839836969435	0.7201206205804951	0.4739003171215985	0.007500000000000001	1.0	0.31479621233621335	0.2061795631538308	0.20617198157328478	585.8435118066096	0.6	0.0010241642826251244	0.6	0.6	0.6	0.2	0.2	585.8435118066096	337.73727880779256
472.46021236711636	1.0675811068055737e-07	1.2855453483837185	2.8711428701021543e-10	1.2855453571704234	3.0484712845939355e-10	0.0036793468517862557	8.193288726454074e-13	0.0	0.0012639962369869577	0.09837099074475256	0.31339425207072413	-0.7870191456676517	0.7199756790286526	0.4801835386672818	0.007599999999999999	1.0	0.3138889437019829	0.20613376887313284	0.20612616557360258	570.5506108021334	0.6	0.0010516157351167566	0.6	0.6	0.6	0.20000000000000004	0.20000000000000004	570.5506108021334	328.90792820184095
465.796383100154	1.0595440427753258e-08	1.3012099556872398	2.93835189286672e-11	1.3012099645226785	3.118129037450437e-11	0.0038237564648351107	8.635694343547313e-14	0.0	0.0012969114265094712	0.09918852569956485	0.3168586490273261	-0.7877234303804024	0.719843472278126	0.4864709897179751	0.007699999999999999	1.0	0.31303714133746363	0.2061166428961405	0.206109024140888	555.8496586701748	0.6	0.001079428566054086	0.6	0.6	0.6	0.2	0.2	555.8496586701748	320.4203395671839
459.2904408578669	9.13067397433293e-09	1.3167937554441553	2.8309122250254774e-11	1.3167937643245333	2.7266701536805488e-11	0.003971651305149017	8.447140843157688e-14	0.0	0.0013302763864356398	0.10000571224163443	0.32028193307185343	-0.7883926792718994	0.719722840292436	0.4927623971450197	0.0078	1.0	0.3122427521355028	0.206128046279295	0.2061204180978422	541.7104944923692	0.6	0.00110760268833679	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	541.7104944923692	312.2570994894532
452.93489625027274	4.6162872909569046e-09	1.332290362999075	1.3707188732919987e-11	1.3322903719224828	1.2204299573455197e-11	0.0041230398009751085	3.661808830409966e-14	0.0	0.0013640921977013795	0.10082034380332637	0.3236529820396685	-0.7890231021422722	0.7196127200206592	0.4990575276079801	0.0079	1.0	0.3115075386234795	0.20616775711867688	0.206160125308129	528.1048541084986	0.6	0.0011361380137527208	0.6	0.6	0.6	0.19999999999999998	0.19999999999999998	528.1048541084986	304.4018896481066
446.72349198521	5.7845793159498095e-08	1.3476960320121032	1.7211793439801145e-10	1.3476960409836254	1.799192444075216e-10	0.004277936564638368	5.35011762419742e-13	0.0	0.001398359540061345	0.10163025504257495	0.32696087864696527	-0.7896112822434564	0.7195121448247614	0.5053561788174546	0.008	1.0	0.31083307416820904	0.20623547954204358	0.20622784966874044	515.006228756435	0.6	0.0011650344529789399	0.6	0.6	0.6	0.2	0.2	515.006228756435	296.83940520216146
